“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 121.00, KL: 522.86, MAE: 6.32321, Word Loss: 91.79, Topo Loss: 20.32, Assm Loss: 8.89, Pred Loss: 45.39, Word: 28.02, Topo: 84.55, Assm: 55.35, PNorm: 103.31, GNorm: 50.00
[Train][80400] Alpha: 55.000, Beta: 0.042, Loss: 7.48, KL: 119.04, MAE: 0.09843, Word Loss: 1.27, Topo Loss: 0.28, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.62, Topo: 99.83, Assm: 98.87, PNorm: 496.20, GNorm: 50.00
[Train][80500] Alpha: 55.000, Beta: 0.042, Loss: 7.33, KL: 119.10, MAE: 0.09537, Word Loss: 1.14, Topo Loss: 0.21, Assm Loss: 0.38, Pred Loss: 0.01, Word: 98.69, Topo: 99.86, Assm: 98.67, PNorm: 496.36, GNorm: 32.45
[Train][80600] Alpha: 55.000, Beta: 0.042, Loss: 7.40, KL: 118.40, MAE: 0.09514, Word Loss: 1.21, Topo Loss: 0.29, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.74, Topo: 99.84, Assm: 98.72, PNorm: 496.54, GNorm: 40.51
[Train][80700] Alpha: 55.000, Beta: 0.042, Loss: 7.21, KL: 117.18, MAE: 0.09444, Word Loss: 1.09, Topo Loss: 0.29, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.81, Topo: 99.84, Assm: 98.75, PNorm: 496.69, GNorm: 50.00
[Train][80800] Alpha: 55.000, Beta: 0.042, Loss: 7.18, KL: 117.83, MAE: 0.08651, Word Loss: 1.16, Topo Loss: 0.22, Assm Loss: 0.37, Pred Loss: 0.01, Word: 98.74, Topo: 99.89, Assm: 98.64, PNorm: 496.86, GNorm: 50.00
[Train][80900] Alpha: 55.000, Beta: 0.042, Loss: 7.06, KL: 118.29, MAE: 0.08615, Word Loss: 1.15, Topo Loss: 0.21, Assm Loss: 0.28, Pred Loss: 0.01, Word: 98.68, Topo: 99.88, Assm: 98.90, PNorm: 497.01, GNorm: 31.17
[Train][81000] Alpha: 55.000, Beta: 0.042, Loss: 7.01, KL: 116.12, MAE: 0.08677, Word Loss: 1.07, Topo Loss: 0.25, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.82, Topo: 99.87, Assm: 98.64, PNorm: 497.17, GNorm: 50.00
[Train][81100] Alpha: 55.000, Beta: 0.042, Loss: 6.96, KL: 116.42, MAE: 0.08508, Word Loss: 1.06, Topo Loss: 0.23, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.85, Topo: 99.86, Assm: 98.69, PNorm: 497.34, GNorm: 32.59
[Train][81200] Alpha: 55.000, Beta: 0.042, Loss: 7.01, KL: 116.47, MAE: 0.08858, Word Loss: 1.03, Topo Loss: 0.29, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.86, Topo: 99.84, Assm: 98.94, PNorm: 497.49, GNorm: 33.17
[Train][81300] Alpha: 55.000, Beta: 0.042, Loss: 7.11, KL: 116.91, MAE: 0.08949, Word Loss: 1.04, Topo Loss: 0.27, Assm Loss: 0.39, Pred Loss: 0.01, Word: 98.81, Topo: 99.87, Assm: 98.67, PNorm: 497.66, GNorm: 23.07
[Train][81400] Alpha: 55.000, Beta: 0.042, Loss: 7.03, KL: 114.26, MAE: 0.09700, Word Loss: 0.97, Topo Loss: 0.29, Assm Loss: 0.38, Pred Loss: 0.01, Word: 98.93, Topo: 99.83, Assm: 98.59, PNorm: 497.82, GNorm: 35.23
[Train][81500] Alpha: 55.000, Beta: 0.042, Loss: 6.74, KL: 114.45, MAE: 0.09091, Word Loss: 0.96, Topo Loss: 0.19, Assm Loss: 0.28, Pred Loss: 0.01, Word: 98.96, Topo: 99.87, Assm: 98.80, PNorm: 497.97, GNorm: 50.00
[Train][81600] Alpha: 55.000, Beta: 0.042, Loss: 6.90, KL: 114.07, MAE: 0.09536, Word Loss: 1.02, Topo Loss: 0.17, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.85, Topo: 99.90, Assm: 98.57, PNorm: 498.10, GNorm: 42.65
[Train][81700] Alpha: 55.000, Beta: 0.042, Loss: 6.91, KL: 113.25, MAE: 0.09510, Word Loss: 1.06, Topo Loss: 0.21, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.82, Topo: 99.86, Assm: 98.90, PNorm: 498.28, GNorm: 50.00
[Train][81800] Alpha: 55.000, Beta: 0.042, Loss: 6.75, KL: 114.71, MAE: 0.08546, Word Loss: 0.96, Topo Loss: 0.22, Assm Loss: 0.29, Pred Loss: 0.01, Word: 98.93, Topo: 99.88, Assm: 98.91, PNorm: 498.46, GNorm: 50.00
[Train][81900] Alpha: 55.000, Beta: 0.042, Loss: 6.81, KL: 115.04, MAE: 0.08732, Word Loss: 0.99, Topo Loss: 0.19, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.92, Topo: 99.88, Assm: 98.89, PNorm: 498.62, GNorm: 34.78
[Train][82000] Alpha: 55.000, Beta: 0.042, Loss: 6.82, KL: 115.13, MAE: 0.08123, Word Loss: 1.05, Topo Loss: 0.19, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.84, Topo: 99.88, Assm: 98.81, PNorm: 498.81, GNorm: 50.00
[Train][82100] Alpha: 60.000, Beta: 0.044, Loss: 7.21, KL: 114.59, MAE: 0.08345, Word Loss: 1.12, Topo Loss: 0.22, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.84, Topo: 99.88, Assm: 98.60, PNorm: 499.01, GNorm: 50.00
[Train][82200] Alpha: 60.000, Beta: 0.044, Loss: 7.03, KL: 112.06, MAE: 0.09200, Word Loss: 0.96, Topo Loss: 0.22, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.94, Topo: 99.87, Assm: 98.75, PNorm: 499.16, GNorm: 49.21
[Train][82300] Alpha: 60.000, Beta: 0.044, Loss: 7.24, KL: 112.64, MAE: 0.10295, Word Loss: 1.03, Topo Loss: 0.19, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.91, Topo: 99.89, Assm: 98.60, PNorm: 499.32, GNorm: 50.00
[Train][82400] Alpha: 60.000, Beta: 0.044, Loss: 7.12, KL: 113.46, MAE: 0.08862, Word Loss: 1.03, Topo Loss: 0.23, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.89, Topo: 99.87, Assm: 98.79, PNorm: 499.53, GNorm: 50.00
[Train][82500] Alpha: 60.000, Beta: 0.044, Loss: 7.12, KL: 112.13, MAE: 0.09913, Word Loss: 0.97, Topo Loss: 0.23, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.97, Topo: 99.89, Assm: 98.74, PNorm: 499.66, GNorm: 38.88
[Train][82600] Alpha: 60.000, Beta: 0.044, Loss: 7.00, KL: 112.61, MAE: 0.08217, Word Loss: 1.07, Topo Loss: 0.19, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.84, Topo: 99.90, Assm: 98.89, PNorm: 499.82, GNorm: 50.00
[Train][82700] Alpha: 60.000, Beta: 0.044, Loss: 7.15, KL: 113.84, MAE: 0.08759, Word Loss: 1.08, Topo Loss: 0.24, Assm Loss: 0.28, Pred Loss: 0.01, Word: 98.83, Topo: 99.85, Assm: 98.84, PNorm: 500.00, GNorm: 38.39
[Train][82800] Alpha: 60.000, Beta: 0.044, Loss: 7.29, KL: 113.56, MAE: 0.09250, Word Loss: 1.18, Topo Loss: 0.20, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.71, Topo: 99.88, Assm: 98.81, PNorm: 500.17, GNorm: 37.06
[Train][82900] Alpha: 60.000, Beta: 0.044, Loss: 7.40, KL: 114.24, MAE: 0.09892, Word Loss: 1.16, Topo Loss: 0.23, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.75, Topo: 99.85, Assm: 98.77, PNorm: 500.35, GNorm: 50.00
[Train][83000] Alpha: 60.000, Beta: 0.044, Loss: 7.25, KL: 114.91, MAE: 0.08877, Word Loss: 1.10, Topo Loss: 0.21, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.78, Topo: 99.88, Assm: 98.73, PNorm: 500.57, GNorm: 33.45
[Train][83100] Alpha: 60.000, Beta: 0.044, Loss: 7.30, KL: 113.68, MAE: 0.09540, Word Loss: 1.01, Topo Loss: 0.25, Assm Loss: 0.41, Pred Loss: 0.01, Word: 98.88, Topo: 99.87, Assm: 98.69, PNorm: 500.78, GNorm: 38.03
[Train][83200] Alpha: 60.000, Beta: 0.044, Loss: 7.13, KL: 114.31, MAE: 0.08732, Word Loss: 1.01, Topo Loss: 0.24, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.86, Topo: 99.85, Assm: 98.84, PNorm: 500.97, GNorm: 39.50
[Train][83300] Alpha: 60.000, Beta: 0.044, Loss: 7.48, KL: 114.90, MAE: 0.10713, Word Loss: 1.07, Topo Loss: 0.26, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.86, Topo: 99.86, Assm: 98.75, PNorm: 501.12, GNorm: 39.76
[Train][83400] Alpha: 60.000, Beta: 0.044, Loss: 7.08, KL: 113.18, MAE: 0.09467, Word Loss: 1.05, Topo Loss: 0.19, Assm Loss: 0.26, Pred Loss: 0.01, Word: 98.84, Topo: 99.89, Assm: 98.89, PNorm: 501.29, GNorm: 48.05
[Train][83500] Alpha: 60.000, Beta: 0.044, Loss: 7.19, KL: 112.75, MAE: 0.09519, Word Loss: 1.05, Topo Loss: 0.24, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.82, Topo: 99.86, Assm: 98.82, PNorm: 501.47, GNorm: 48.61
[Train][83600] Alpha: 60.000, Beta: 0.044, Loss: 7.14, KL: 112.66, MAE: 0.08559, Word Loss: 1.09, Topo Loss: 0.27, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.76, Topo: 99.86, Assm: 98.71, PNorm: 501.67, GNorm: 42.21
[Train][83700] Alpha: 60.000, Beta: 0.044, Loss: 7.20, KL: 112.75, MAE: 0.09185, Word Loss: 1.09, Topo Loss: 0.27, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.84, Topo: 99.85, Assm: 98.91, PNorm: 501.87, GNorm: 38.77
[Train][83800] Alpha: 60.000, Beta: 0.044, Loss: 7.17, KL: 113.14, MAE: 0.08740, Word Loss: 1.01, Topo Loss: 0.29, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.87, Topo: 99.82, Assm: 98.67, PNorm: 502.09, GNorm: 45.10
[Train][83900] Alpha: 60.000, Beta: 0.044, Loss: 7.28, KL: 112.69, MAE: 0.09310, Word Loss: 1.07, Topo Loss: 0.29, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.80, Topo: 99.83, Assm: 98.57, PNorm: 502.28, GNorm: 50.00
[Train][84000] Alpha: 60.000, Beta: 0.044, Loss: 7.21, KL: 112.53, MAE: 0.09476, Word Loss: 1.12, Topo Loss: 0.20, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.80, Topo: 99.88, Assm: 98.76, PNorm: 502.45, GNorm: 37.17
[Train][84100] Alpha: 65.000, Beta: 0.046, Loss: 7.53, KL: 111.66, MAE: 0.10118, Word Loss: 1.09, Topo Loss: 0.21, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.83, Topo: 99.87, Assm: 98.67, PNorm: 502.61, GNorm: 45.77
[Train][84200] Alpha: 65.000, Beta: 0.046, Loss: 7.32, KL: 110.64, MAE: 0.09076, Word Loss: 1.05, Topo Loss: 0.22, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.84, Topo: 99.89, Assm: 98.80, PNorm: 502.80, GNorm: 50.00
[Train][84300] Alpha: 65.000, Beta: 0.046, Loss: 7.48, KL: 112.30, MAE: 0.09653, Word Loss: 1.08, Topo Loss: 0.22, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.83, Topo: 99.88, Assm: 98.71, PNorm: 502.96, GNorm: 39.04
[Train][84400] Alpha: 65.000, Beta: 0.046, Loss: 7.35, KL: 112.14, MAE: 0.08683, Word Loss: 1.10, Topo Loss: 0.21, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.80, Topo: 99.88, Assm: 98.77, PNorm: 503.16, GNorm: 50.00
[Train][84500] Alpha: 65.000, Beta: 0.046, Loss: 7.49, KL: 112.63, MAE: 0.08447, Word Loss: 1.11, Topo Loss: 0.32, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.85, Topo: 99.83, Assm: 98.78, PNorm: 503.36, GNorm: 50.00
[Train][84600] Alpha: 65.000, Beta: 0.046, Loss: 7.46, KL: 112.25, MAE: 0.08513, Word Loss: 1.11, Topo Loss: 0.32, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.76, Topo: 99.83, Assm: 98.67, PNorm: 503.57, GNorm: 38.20
[Train][84700] Alpha: 65.000, Beta: 0.046, Loss: 7.51, KL: 113.35, MAE: 0.08952, Word Loss: 1.16, Topo Loss: 0.20, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.73, Topo: 99.89, Assm: 98.88, PNorm: 503.75, GNorm: 30.09
[Train][84800] Alpha: 65.000, Beta: 0.046, Loss: 7.87, KL: 112.37, MAE: 0.10558, Word Loss: 1.22, Topo Loss: 0.33, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.65, Topo: 99.82, Assm: 98.73, PNorm: 503.92, GNorm: 46.15
[Train][84900] Alpha: 65.000, Beta: 0.046, Loss: 7.36, KL: 112.20, MAE: 0.09260, Word Loss: 1.09, Topo Loss: 0.18, Assm Loss: 0.29, Pred Loss: 0.01, Word: 98.80, Topo: 99.89, Assm: 98.84, PNorm: 504.09, GNorm: 50.00
[Train][85000] Alpha: 65.000, Beta: 0.046, Loss: 7.43, KL: 112.34, MAE: 0.09271, Word Loss: 1.04, Topo Loss: 0.25, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.87, Topo: 99.85, Assm: 98.64, PNorm: 504.29, GNorm: 50.00
[Train][85100] Alpha: 65.000, Beta: 0.046, Loss: 7.28, KL: 110.60, MAE: 0.09133, Word Loss: 1.07, Topo Loss: 0.22, Assm Loss: 0.27, Pred Loss: 0.01, Word: 98.83, Topo: 99.88, Assm: 98.90, PNorm: 504.45, GNorm: 39.09
[Train][85200] Alpha: 65.000, Beta: 0.046, Loss: 7.46, KL: 110.69, MAE: 0.09538, Word Loss: 1.15, Topo Loss: 0.22, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.76, Topo: 99.88, Assm: 98.80, PNorm: 504.64, GNorm: 50.00
[Train][85300] Alpha: 65.000, Beta: 0.046, Loss: 7.64, KL: 112.74, MAE: 0.09831, Word Loss: 1.19, Topo Loss: 0.21, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.71, Topo: 99.89, Assm: 98.60, PNorm: 504.81, GNorm: 50.00
[Train][85400] Alpha: 65.000, Beta: 0.046, Loss: 7.45, KL: 111.02, MAE: 0.09986, Word Loss: 1.07, Topo Loss: 0.21, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.89, Topo: 99.88, Assm: 98.73, PNorm: 504.97, GNorm: 50.00
[Train][85500] Alpha: 65.000, Beta: 0.046, Loss: 7.26, KL: 110.40, MAE: 0.09197, Word Loss: 1.06, Topo Loss: 0.21, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.84, Topo: 99.88, Assm: 98.80, PNorm: 505.15, GNorm: 38.36
[Train][85600] Alpha: 65.000, Beta: 0.046, Loss: 7.81, KL: 110.43, MAE: 0.12531, Word Loss: 0.97, Topo Loss: 0.28, Assm Loss: 0.36, Pred Loss: 0.02, Word: 98.95, Topo: 99.85, Assm: 98.76, PNorm: 505.29, GNorm: 50.00
[Train][85700] Alpha: 65.000, Beta: 0.046, Loss: 7.48, KL: 111.33, MAE: 0.10005, Word Loss: 1.04, Topo Loss: 0.24, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.85, Topo: 99.86, Assm: 98.87, PNorm: 505.47, GNorm: 50.00
[Train][85800] Alpha: 65.000, Beta: 0.046, Loss: 7.52, KL: 110.72, MAE: 0.10345, Word Loss: 1.09, Topo Loss: 0.24, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.84, Topo: 99.87, Assm: 98.83, PNorm: 505.65, GNorm: 45.20
[Train][85900] Alpha: 65.000, Beta: 0.046, Loss: 7.47, KL: 111.52, MAE: 0.10173, Word Loss: 1.07, Topo Loss: 0.22, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.86, Topo: 99.86, Assm: 98.79, PNorm: 505.82, GNorm: 50.00
[Train][86000] Alpha: 65.000, Beta: 0.046, Loss: 7.40, KL: 109.48, MAE: 0.09553, Word Loss: 1.06, Topo Loss: 0.23, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.89, Topo: 99.88, Assm: 98.73, PNorm: 505.98, GNorm: 31.71
[Train][86100] Alpha: 70.000, Beta: 0.048, Loss: 7.70, KL: 108.70, MAE: 0.11290, Word Loss: 0.97, Topo Loss: 0.22, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.94, Topo: 99.87, Assm: 98.74, PNorm: 506.11, GNorm: 50.00
[Train][86200] Alpha: 70.000, Beta: 0.048, Loss: 7.52, KL: 108.37, MAE: 0.10131, Word Loss: 1.06, Topo Loss: 0.17, Assm Loss: 0.29, Pred Loss: 0.01, Word: 98.86, Topo: 99.90, Assm: 98.95, PNorm: 506.28, GNorm: 39.55
[Train][86300] Alpha: 70.000, Beta: 0.048, Loss: 7.28, KL: 108.55, MAE: 0.08047, Word Loss: 1.03, Topo Loss: 0.17, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.88, Topo: 99.90, Assm: 98.87, PNorm: 506.47, GNorm: 26.42
[Train][86400] Alpha: 70.000, Beta: 0.048, Loss: 7.67, KL: 110.89, MAE: 0.08222, Word Loss: 1.15, Topo Loss: 0.35, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.76, Topo: 99.82, Assm: 98.76, PNorm: 506.74, GNorm: 50.00
[Train][86500] Alpha: 70.000, Beta: 0.048, Loss: 7.73, KL: 112.06, MAE: 0.08609, Word Loss: 1.12, Topo Loss: 0.28, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.79, Topo: 99.84, Assm: 98.82, PNorm: 507.02, GNorm: 50.00
[Train][86600] Alpha: 70.000, Beta: 0.048, Loss: 7.69, KL: 112.74, MAE: 0.07901, Word Loss: 1.16, Topo Loss: 0.29, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.73, Topo: 99.83, Assm: 98.86, PNorm: 507.25, GNorm: 44.57
[Train][86700] Alpha: 70.000, Beta: 0.048, Loss: 7.82, KL: 110.37, MAE: 0.08946, Word Loss: 1.28, Topo Loss: 0.25, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.62, Topo: 99.85, Assm: 98.73, PNorm: 507.47, GNorm: 37.47
[Train][86800] Alpha: 70.000, Beta: 0.048, Loss: 7.63, KL: 110.70, MAE: 0.08479, Word Loss: 1.16, Topo Loss: 0.26, Assm Loss: 0.31, Pred Loss: 0.01, Word: 98.74, Topo: 99.87, Assm: 98.88, PNorm: 507.70, GNorm: 50.00
[Train][86900] Alpha: 70.000, Beta: 0.048, Loss: 7.74, KL: 109.48, MAE: 0.10203, Word Loss: 1.07, Topo Loss: 0.27, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.77, Topo: 99.83, Assm: 98.61, PNorm: 507.88, GNorm: 50.00
[Train][87000] Alpha: 70.000, Beta: 0.048, Loss: 7.70, KL: 110.89, MAE: 0.08352, Word Loss: 1.16, Topo Loss: 0.30, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.71, Topo: 99.81, Assm: 98.82, PNorm: 508.10, GNorm: 50.00
[Train][87100] Alpha: 70.000, Beta: 0.048, Loss: 7.76, KL: 110.46, MAE: 0.09973, Word Loss: 1.10, Topo Loss: 0.28, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.81, Topo: 99.85, Assm: 98.81, PNorm: 508.29, GNorm: 33.23
[Train][87200] Alpha: 70.000, Beta: 0.048, Loss: 7.75, KL: 110.23, MAE: 0.08966, Word Loss: 1.18, Topo Loss: 0.29, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.72, Topo: 99.84, Assm: 98.70, PNorm: 508.46, GNorm: 50.00
[Train][87300] Alpha: 70.000, Beta: 0.048, Loss: 7.92, KL: 111.57, MAE: 0.09767, Word Loss: 1.15, Topo Loss: 0.28, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.71, Topo: 99.81, Assm: 98.67, PNorm: 508.67, GNorm: 50.00
[Train][87400] Alpha: 70.000, Beta: 0.048, Loss: 7.89, KL: 109.78, MAE: 0.11200, Word Loss: 1.07, Topo Loss: 0.25, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.85, Topo: 99.86, Assm: 98.72, PNorm: 508.80, GNorm: 43.31
[Train][87500] Alpha: 70.000, Beta: 0.048, Loss: 7.83, KL: 110.49, MAE: 0.08919, Word Loss: 1.29, Topo Loss: 0.28, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.56, Topo: 99.86, Assm: 98.76, PNorm: 508.99, GNorm: 50.00
[Train][87600] Alpha: 70.000, Beta: 0.048, Loss: 7.52, KL: 109.29, MAE: 0.09117, Word Loss: 1.09, Topo Loss: 0.25, Assm Loss: 0.27, Pred Loss: 0.01, Word: 98.76, Topo: 99.86, Assm: 98.95, PNorm: 509.18, GNorm: 45.43
[Train][87700] Alpha: 70.000, Beta: 0.048, Loss: 7.64, KL: 109.55, MAE: 0.08839, Word Loss: 1.14, Topo Loss: 0.27, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.74, Topo: 99.86, Assm: 98.77, PNorm: 509.35, GNorm: 35.96
[Train][87800] Alpha: 70.000, Beta: 0.048, Loss: 7.78, KL: 109.99, MAE: 0.09282, Word Loss: 1.09, Topo Loss: 0.27, Assm Loss: 0.44, Pred Loss: 0.01, Word: 98.86, Topo: 99.85, Assm: 98.65, PNorm: 509.56, GNorm: 50.00
[Train][87900] Alpha: 70.000, Beta: 0.048, Loss: 7.71, KL: 110.46, MAE: 0.09500, Word Loss: 1.12, Topo Loss: 0.22, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.75, Topo: 99.89, Assm: 98.62, PNorm: 509.74, GNorm: 27.23
[Train][88000] Alpha: 70.000, Beta: 0.048, Loss: 7.55, KL: 109.31, MAE: 0.08773, Word Loss: 1.12, Topo Loss: 0.23, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.66, Topo: 99.87, Assm: 98.70, PNorm: 509.93, GNorm: 50.00
[Train][88100] Alpha: 75.000, Beta: 0.050, Loss: 8.05, KL: 109.19, MAE: 0.08831, Word Loss: 1.23, Topo Loss: 0.33, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.71, Topo: 99.83, Assm: 98.61, PNorm: 510.13, GNorm: 43.75
[Train][88200] Alpha: 75.000, Beta: 0.050, Loss: 7.92, KL: 109.11, MAE: 0.09310, Word Loss: 1.15, Topo Loss: 0.24, Assm Loss: 0.35, Pred Loss: 0.01, Word: 98.73, Topo: 99.86, Assm: 98.65, PNorm: 510.31, GNorm: 45.61
[Train][88300] Alpha: 75.000, Beta: 0.050, Loss: 8.05, KL: 111.14, MAE: 0.07655, Word Loss: 1.29, Topo Loss: 0.33, Assm Loss: 0.37, Pred Loss: 0.01, Word: 98.51, Topo: 99.82, Assm: 98.63, PNorm: 510.55, GNorm: 50.00
[Train][88400] Alpha: 75.000, Beta: 0.050, Loss: 7.82, KL: 110.10, MAE: 0.08487, Word Loss: 1.16, Topo Loss: 0.25, Assm Loss: 0.29, Pred Loss: 0.01, Word: 98.70, Topo: 99.85, Assm: 98.88, PNorm: 510.75, GNorm: 50.00
[Train][88500] Alpha: 75.000, Beta: 0.050, Loss: 8.07, KL: 108.91, MAE: 0.09694, Word Loss: 1.12, Topo Loss: 0.35, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.80, Topo: 99.82, Assm: 98.68, PNorm: 510.90, GNorm: 50.00
[Train][88600] Alpha: 75.000, Beta: 0.050, Loss: 7.79, KL: 109.04, MAE: 0.08602, Word Loss: 1.17, Topo Loss: 0.20, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.67, Topo: 99.88, Assm: 98.68, PNorm: 511.07, GNorm: 50.00
[Train][88700] Alpha: 75.000, Beta: 0.050, Loss: 7.89, KL: 108.72, MAE: 0.09114, Word Loss: 1.15, Topo Loss: 0.25, Assm Loss: 0.36, Pred Loss: 0.01, Word: 98.78, Topo: 99.86, Assm: 98.74, PNorm: 511.23, GNorm: 45.74
[Train][88800] Alpha: 75.000, Beta: 0.050, Loss: 7.79, KL: 109.40, MAE: 0.08286, Word Loss: 1.19, Topo Loss: 0.21, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.68, Topo: 99.88, Assm: 98.90, PNorm: 511.45, GNorm: 50.00
[Train][88900] Alpha: 75.000, Beta: 0.050, Loss: 8.06, KL: 107.96, MAE: 0.10298, Word Loss: 1.14, Topo Loss: 0.25, Assm Loss: 0.37, Pred Loss: 0.01, Word: 98.77, Topo: 99.85, Assm: 98.62, PNorm: 511.61, GNorm: 50.00
[Train][89000] Alpha: 75.000, Beta: 0.050, Loss: 7.76, KL: 108.55, MAE: 0.09163, Word Loss: 1.07, Topo Loss: 0.24, Assm Loss: 0.29, Pred Loss: 0.01, Word: 98.88, Topo: 99.86, Assm: 98.99, PNorm: 511.76, GNorm: 50.00
[Train][89100] Alpha: 75.000, Beta: 0.050, Loss: 7.88, KL: 108.82, MAE: 0.09242, Word Loss: 1.11, Topo Loss: 0.28, Assm Loss: 0.32, Pred Loss: 0.01, Word: 98.78, Topo: 99.85, Assm: 98.65, PNorm: 511.93, GNorm: 50.00
[Train][89200] Alpha: 75.000, Beta: 0.050, Loss: 8.04, KL: 106.57, MAE: 0.11270, Word Loss: 1.04, Topo Loss: 0.24, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.84, Topo: 99.85, Assm: 98.63, PNorm: 512.06, GNorm: 37.90
[Train][89300] Alpha: 75.000, Beta: 0.050, Loss: 7.43, KL: 106.70, MAE: 0.08047, Word Loss: 1.03, Topo Loss: 0.21, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.84, Topo: 99.88, Assm: 98.82, PNorm: 512.24, GNorm: 31.91
[Train][89400] Alpha: 75.000, Beta: 0.050, Loss: 7.99, KL: 108.44, MAE: 0.10409, Word Loss: 1.08, Topo Loss: 0.22, Assm Loss: 0.34, Pred Loss: 0.01, Word: 98.84, Topo: 99.87, Assm: 98.72, PNorm: 512.40, GNorm: 50.00
[Train][89500] Alpha: 75.000, Beta: 0.050, Loss: 8.02, KL: 108.40, MAE: 0.10937, Word Loss: 1.00, Topo Loss: 0.23, Assm Loss: 0.37, Pred Loss: 0.01, Word: 98.93, Topo: 99.85, Assm: 98.61, PNorm: 512.55, GNorm: 50.00
[Train][89600] Alpha: 75.000, Beta: 0.050, Loss: 7.79, KL: 105.69, MAE: 0.10343, Word Loss: 0.99, Topo Loss: 0.28, Assm Loss: 0.30, Pred Loss: 0.01, Word: 98.96, Topo: 99.86, Assm: 98.63, PNorm: 512.70, GNorm: 49.85
[Train][89700] Alpha: 75.000, Beta: 0.050, Loss: 7.65, KL: 108.01, MAE: 0.08068, Word Loss: 1.09, Topo Loss: 0.26, Assm Loss: 0.33, Pred Loss: 0.01, Word: 98.82, Topo: 99.85, Assm: 98.78, PNorm: 512.95, GNorm: 50.00
