“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 118.76, KL: 524.27, MAE: 6.58639, Word Loss: 89.99, Topo Loss: 20.00, Assm Loss: 8.77, Pred Loss: 48.73, Word: 27.87, Topo: 84.63, Assm: 55.62, PNorm: 103.32, GNorm: 50.00
[Train][80200] Alpha: 55.000, Beta: 0.042, Loss: 11.51, KL: 136.70, MAE: 0.10069, Word Loss: 3.56, Topo Loss: 0.88, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.93, Topo: 99.42, Assm: 97.08, PNorm: 574.67, GNorm: 50.00
[Train][80300] Alpha: 55.000, Beta: 0.042, Loss: 11.34, KL: 136.85, MAE: 0.09562, Word Loss: 3.46, Topo Loss: 0.82, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.89, Topo: 99.48, Assm: 96.74, PNorm: 574.98, GNorm: 50.00
[Train][80400] Alpha: 55.000, Beta: 0.042, Loss: 11.33, KL: 136.28, MAE: 0.10010, Word Loss: 3.54, Topo Loss: 0.77, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.85, Topo: 99.48, Assm: 97.22, PNorm: 575.25, GNorm: 50.00
[Train][80500] Alpha: 55.000, Beta: 0.042, Loss: 11.40, KL: 136.09, MAE: 0.10270, Word Loss: 3.51, Topo Loss: 0.75, Assm Loss: 0.74, Pred Loss: 0.01, Word: 95.97, Topo: 99.51, Assm: 96.80, PNorm: 575.54, GNorm: 50.00
[Train][80600] Alpha: 55.000, Beta: 0.042, Loss: 11.29, KL: 137.19, MAE: 0.09640, Word Loss: 3.48, Topo Loss: 0.81, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.87, Topo: 99.46, Assm: 97.38, PNorm: 575.82, GNorm: 40.51
[Train][80700] Alpha: 55.000, Beta: 0.042, Loss: 11.30, KL: 136.37, MAE: 0.10260, Word Loss: 3.44, Topo Loss: 0.80, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.92, Topo: 99.48, Assm: 97.50, PNorm: 576.08, GNorm: 36.93
[Train][80800] Alpha: 55.000, Beta: 0.042, Loss: 11.28, KL: 135.32, MAE: 0.09825, Word Loss: 3.50, Topo Loss: 0.82, Assm Loss: 0.63, Pred Loss: 0.01, Word: 95.81, Topo: 99.46, Assm: 97.40, PNorm: 576.32, GNorm: 50.00
[Train][80900] Alpha: 55.000, Beta: 0.042, Loss: 11.16, KL: 134.59, MAE: 0.09870, Word Loss: 3.44, Topo Loss: 0.72, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.05, Topo: 99.57, Assm: 96.99, PNorm: 576.57, GNorm: 50.00
[Train][81000] Alpha: 55.000, Beta: 0.042, Loss: 11.42, KL: 137.01, MAE: 0.10009, Word Loss: 3.53, Topo Loss: 0.79, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.90, Topo: 99.53, Assm: 97.22, PNorm: 576.85, GNorm: 50.00
[Train][81100] Alpha: 55.000, Beta: 0.042, Loss: 11.29, KL: 135.95, MAE: 0.09612, Word Loss: 3.58, Topo Loss: 0.74, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.78, Topo: 99.51, Assm: 97.30, PNorm: 577.12, GNorm: 50.00
[Train][81200] Alpha: 55.000, Beta: 0.042, Loss: 11.44, KL: 136.01, MAE: 0.09699, Word Loss: 3.55, Topo Loss: 0.85, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.94, Topo: 99.46, Assm: 96.96, PNorm: 577.35, GNorm: 50.00
[Train][81300] Alpha: 55.000, Beta: 0.042, Loss: 11.26, KL: 134.80, MAE: 0.09541, Word Loss: 3.39, Topo Loss: 0.85, Assm Loss: 0.76, Pred Loss: 0.01, Word: 96.18, Topo: 99.43, Assm: 97.13, PNorm: 577.61, GNorm: 50.00
[Train][81400] Alpha: 55.000, Beta: 0.042, Loss: 11.57, KL: 136.89, MAE: 0.10371, Word Loss: 3.54, Topo Loss: 0.78, Assm Loss: 0.76, Pred Loss: 0.01, Word: 95.73, Topo: 99.50, Assm: 96.86, PNorm: 577.88, GNorm: 50.00
[Train][81500] Alpha: 55.000, Beta: 0.042, Loss: 11.34, KL: 136.13, MAE: 0.09674, Word Loss: 3.48, Topo Loss: 0.82, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.98, Topo: 99.49, Assm: 97.19, PNorm: 578.17, GNorm: 50.00
[Train][81600] Alpha: 55.000, Beta: 0.042, Loss: 11.51, KL: 137.68, MAE: 0.10065, Word Loss: 3.59, Topo Loss: 0.83, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.79, Topo: 99.45, Assm: 97.27, PNorm: 578.43, GNorm: 50.00
[Train][81700] Alpha: 55.000, Beta: 0.042, Loss: 11.31, KL: 134.78, MAE: 0.09930, Word Loss: 3.62, Topo Loss: 0.73, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.84, Topo: 99.50, Assm: 97.48, PNorm: 578.71, GNorm: 34.98
[Train][81800] Alpha: 55.000, Beta: 0.042, Loss: 11.27, KL: 135.95, MAE: 0.09892, Word Loss: 3.34, Topo Loss: 0.85, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.27, Topo: 99.44, Assm: 97.09, PNorm: 578.97, GNorm: 41.68
[Train][81900] Alpha: 55.000, Beta: 0.042, Loss: 11.66, KL: 135.37, MAE: 0.09777, Word Loss: 3.60, Topo Loss: 0.97, Assm Loss: 0.77, Pred Loss: 0.01, Word: 95.86, Topo: 99.38, Assm: 96.85, PNorm: 579.28, GNorm: 40.65
[Train][82000] Alpha: 55.000, Beta: 0.042, Loss: 11.49, KL: 136.39, MAE: 0.09910, Word Loss: 3.55, Topo Loss: 0.82, Assm Loss: 0.74, Pred Loss: 0.01, Word: 95.84, Topo: 99.46, Assm: 97.20, PNorm: 579.56, GNorm: 48.49
[Train][82100] Alpha: 60.000, Beta: 0.044, Loss: 11.68, KL: 134.90, MAE: 0.09728, Word Loss: 3.50, Topo Loss: 0.85, Assm Loss: 0.65, Pred Loss: 0.01, Word: 95.98, Topo: 99.45, Assm: 97.19, PNorm: 579.83, GNorm: 50.00
[Train][82200] Alpha: 60.000, Beta: 0.044, Loss: 11.82, KL: 134.91, MAE: 0.09997, Word Loss: 3.69, Topo Loss: 0.80, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.76, Topo: 99.46, Assm: 97.28, PNorm: 580.07, GNorm: 28.13
[Train][82300] Alpha: 60.000, Beta: 0.044, Loss: 11.66, KL: 134.81, MAE: 0.09848, Word Loss: 3.49, Topo Loss: 0.82, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.94, Topo: 99.50, Assm: 97.04, PNorm: 580.33, GNorm: 50.00
[Train][82400] Alpha: 60.000, Beta: 0.044, Loss: 11.70, KL: 134.92, MAE: 0.09733, Word Loss: 3.59, Topo Loss: 0.76, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.93, Topo: 99.52, Assm: 97.18, PNorm: 580.55, GNorm: 50.00
[Train][82500] Alpha: 60.000, Beta: 0.044, Loss: 11.73, KL: 134.21, MAE: 0.10345, Word Loss: 3.59, Topo Loss: 0.77, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.93, Topo: 99.50, Assm: 96.97, PNorm: 580.82, GNorm: 50.00
[Train][82600] Alpha: 60.000, Beta: 0.044, Loss: 11.95, KL: 136.07, MAE: 0.09798, Word Loss: 3.65, Topo Loss: 0.86, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.77, Topo: 99.47, Assm: 96.96, PNorm: 581.07, GNorm: 44.85
[Train][82700] Alpha: 60.000, Beta: 0.044, Loss: 11.64, KL: 134.55, MAE: 0.09828, Word Loss: 3.55, Topo Loss: 0.80, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.93, Topo: 99.49, Assm: 96.96, PNorm: 581.35, GNorm: 50.00
[Train][82800] Alpha: 60.000, Beta: 0.044, Loss: 11.57, KL: 133.81, MAE: 0.09682, Word Loss: 3.60, Topo Loss: 0.75, Assm Loss: 0.65, Pred Loss: 0.01, Word: 95.86, Topo: 99.53, Assm: 97.34, PNorm: 581.61, GNorm: 50.00
[Train][82900] Alpha: 60.000, Beta: 0.044, Loss: 11.70, KL: 133.54, MAE: 0.09692, Word Loss: 3.54, Topo Loss: 0.91, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.86, Topo: 99.40, Assm: 97.48, PNorm: 581.88, GNorm: 50.00
[Train][83000] Alpha: 60.000, Beta: 0.044, Loss: 11.50, KL: 131.81, MAE: 0.09450, Word Loss: 3.64, Topo Loss: 0.75, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.86, Topo: 99.50, Assm: 97.45, PNorm: 582.19, GNorm: 50.00
[Train][83100] Alpha: 60.000, Beta: 0.044, Loss: 11.73, KL: 135.01, MAE: 0.10141, Word Loss: 3.50, Topo Loss: 0.85, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.95, Topo: 99.46, Assm: 97.12, PNorm: 582.47, GNorm: 44.93
[Train][83200] Alpha: 60.000, Beta: 0.044, Loss: 11.60, KL: 132.85, MAE: 0.09689, Word Loss: 3.55, Topo Loss: 0.78, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.90, Topo: 99.48, Assm: 97.05, PNorm: 582.74, GNorm: 50.00
[Train][83300] Alpha: 60.000, Beta: 0.044, Loss: 11.67, KL: 134.94, MAE: 0.09610, Word Loss: 3.61, Topo Loss: 0.85, Assm Loss: 0.60, Pred Loss: 0.01, Word: 95.93, Topo: 99.44, Assm: 97.54, PNorm: 582.99, GNorm: 50.00
[Train][83400] Alpha: 60.000, Beta: 0.044, Loss: 11.72, KL: 132.96, MAE: 0.09870, Word Loss: 3.63, Topo Loss: 0.80, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.80, Topo: 99.48, Assm: 97.01, PNorm: 583.26, GNorm: 50.00
[Train][83500] Alpha: 60.000, Beta: 0.044, Loss: 11.63, KL: 133.28, MAE: 0.09826, Word Loss: 3.55, Topo Loss: 0.82, Assm Loss: 0.69, Pred Loss: 0.01, Word: 95.74, Topo: 99.45, Assm: 97.30, PNorm: 583.53, GNorm: 44.04
[Train][83600] Alpha: 60.000, Beta: 0.044, Loss: 11.62, KL: 133.60, MAE: 0.09885, Word Loss: 3.49, Topo Loss: 0.88, Assm Loss: 0.65, Pred Loss: 0.01, Word: 95.96, Topo: 99.45, Assm: 97.23, PNorm: 583.78, GNorm: 50.00
[Train][83700] Alpha: 60.000, Beta: 0.044, Loss: 11.86, KL: 134.91, MAE: 0.09601, Word Loss: 3.62, Topo Loss: 0.87, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.74, Topo: 99.43, Assm: 96.93, PNorm: 583.99, GNorm: 50.00
[Validation][881] Alpha: 60.000, Beta: 0.044, Loss: 7.29, KL: 67.01, MAE: 0.09246, Word Loss: 2.61, Topo Loss: 0.61, Assm Loss: 0.44, Pred Loss: 0.01, Word: 94.73, Topo: 99.26, Assm: 96.48
[Train][83800] Alpha: 60.000, Beta: 0.044, Loss: 11.35, KL: 134.10, MAE: 0.09584, Word Loss: 3.25, Topo Loss: 0.86, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.16, Topo: 99.46, Assm: 97.02, PNorm: 584.24, GNorm: 40.06
[Train][83900] Alpha: 60.000, Beta: 0.044, Loss: 10.71, KL: 132.06, MAE: 0.09136, Word Loss: 3.02, Topo Loss: 0.68, Assm Loss: 0.59, Pred Loss: 0.01, Word: 96.62, Topo: 99.57, Assm: 97.49, PNorm: 584.48, GNorm: 50.00
[Train][84000] Alpha: 60.000, Beta: 0.044, Loss: 11.19, KL: 133.98, MAE: 0.09076, Word Loss: 3.24, Topo Loss: 0.75, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.15, Topo: 99.51, Assm: 97.47, PNorm: 584.73, GNorm: 50.00
[Train][84100] Alpha: 65.000, Beta: 0.046, Loss: 11.02, KL: 131.89, MAE: 0.09191, Word Loss: 2.98, Topo Loss: 0.75, Assm Loss: 0.58, Pred Loss: 0.01, Word: 96.47, Topo: 99.52, Assm: 97.56, PNorm: 584.96, GNorm: 50.00
[Train][84200] Alpha: 65.000, Beta: 0.046, Loss: 11.07, KL: 131.17, MAE: 0.09211, Word Loss: 3.03, Topo Loss: 0.62, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.45, Topo: 99.60, Assm: 97.19, PNorm: 585.22, GNorm: 50.00
[Train][84300] Alpha: 65.000, Beta: 0.046, Loss: 11.07, KL: 132.38, MAE: 0.09465, Word Loss: 3.01, Topo Loss: 0.64, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.45, Topo: 99.59, Assm: 97.48, PNorm: 585.49, GNorm: 50.00
[Train][84400] Alpha: 65.000, Beta: 0.046, Loss: 11.63, KL: 132.54, MAE: 0.09685, Word Loss: 3.30, Topo Loss: 0.79, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.22, Topo: 99.48, Assm: 96.97, PNorm: 585.76, GNorm: 50.00
[Train][84500] Alpha: 65.000, Beta: 0.046, Loss: 11.21, KL: 132.55, MAE: 0.09564, Word Loss: 3.09, Topo Loss: 0.64, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.46, Topo: 99.58, Assm: 97.18, PNorm: 585.98, GNorm: 50.00
[Train][84600] Alpha: 65.000, Beta: 0.046, Loss: 11.05, KL: 131.57, MAE: 0.09446, Word Loss: 3.08, Topo Loss: 0.65, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.49, Topo: 99.56, Assm: 97.34, PNorm: 586.19, GNorm: 47.49
[Train][84700] Alpha: 65.000, Beta: 0.046, Loss: 11.16, KL: 131.28, MAE: 0.09988, Word Loss: 3.05, Topo Loss: 0.67, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.53, Topo: 99.59, Assm: 97.43, PNorm: 586.42, GNorm: 45.52
[Train][84800] Alpha: 65.000, Beta: 0.046, Loss: 11.05, KL: 130.15, MAE: 0.09018, Word Loss: 3.11, Topo Loss: 0.68, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.44, Topo: 99.57, Assm: 97.41, PNorm: 586.71, GNorm: 50.00
[Train][84900] Alpha: 65.000, Beta: 0.046, Loss: 11.28, KL: 132.10, MAE: 0.09393, Word Loss: 3.20, Topo Loss: 0.68, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.35, Topo: 99.57, Assm: 97.37, PNorm: 586.96, GNorm: 39.52
[Train][85000] Alpha: 65.000, Beta: 0.046, Loss: 11.12, KL: 130.52, MAE: 0.08791, Word Loss: 3.18, Topo Loss: 0.69, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.27, Topo: 99.55, Assm: 97.41, PNorm: 587.24, GNorm: 44.02
[Train][85100] Alpha: 65.000, Beta: 0.046, Loss: 11.00, KL: 130.42, MAE: 0.10118, Word Loss: 3.00, Topo Loss: 0.65, Assm Loss: 0.57, Pred Loss: 0.01, Word: 96.47, Topo: 99.58, Assm: 97.55, PNorm: 587.45, GNorm: 50.00
[Train][85200] Alpha: 65.000, Beta: 0.046, Loss: 11.36, KL: 131.91, MAE: 0.09355, Word Loss: 3.27, Topo Loss: 0.69, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.18, Topo: 99.55, Assm: 97.21, PNorm: 587.69, GNorm: 50.00
[Train][85300] Alpha: 65.000, Beta: 0.046, Loss: 11.51, KL: 133.48, MAE: 0.09388, Word Loss: 3.30, Topo Loss: 0.72, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.08, Topo: 99.53, Assm: 97.33, PNorm: 587.94, GNorm: 50.00
[Train][85400] Alpha: 65.000, Beta: 0.046, Loss: 11.54, KL: 132.05, MAE: 0.09868, Word Loss: 3.17, Topo Loss: 0.76, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.23, Topo: 99.52, Assm: 97.28, PNorm: 588.21, GNorm: 50.00
[Train][85500] Alpha: 65.000, Beta: 0.046, Loss: 11.61, KL: 131.26, MAE: 0.09482, Word Loss: 3.50, Topo Loss: 0.74, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.98, Topo: 99.54, Assm: 97.26, PNorm: 588.48, GNorm: 49.70
[Train][85600] Alpha: 65.000, Beta: 0.046, Loss: 11.54, KL: 132.36, MAE: 0.09237, Word Loss: 3.29, Topo Loss: 0.84, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.17, Topo: 99.48, Assm: 97.48, PNorm: 588.73, GNorm: 50.00
[Train][85700] Alpha: 65.000, Beta: 0.046, Loss: 11.37, KL: 132.28, MAE: 0.09419, Word Loss: 3.22, Topo Loss: 0.69, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.36, Topo: 99.55, Assm: 97.35, PNorm: 588.99, GNorm: 48.42
[Train][85800] Alpha: 65.000, Beta: 0.046, Loss: 11.38, KL: 130.79, MAE: 0.08861, Word Loss: 3.32, Topo Loss: 0.80, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.20, Topo: 99.51, Assm: 97.50, PNorm: 589.29, GNorm: 50.00
[Train][85900] Alpha: 65.000, Beta: 0.046, Loss: 11.32, KL: 130.57, MAE: 0.09269, Word Loss: 3.16, Topo Loss: 0.72, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.35, Topo: 99.54, Assm: 97.43, PNorm: 589.51, GNorm: 50.00
[Train][86000] Alpha: 65.000, Beta: 0.046, Loss: 11.46, KL: 131.44, MAE: 0.09460, Word Loss: 3.19, Topo Loss: 0.78, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.20, Topo: 99.49, Assm: 97.14, PNorm: 589.78, GNorm: 50.00
[Train][86100] Alpha: 70.000, Beta: 0.048, Loss: 11.59, KL: 129.75, MAE: 0.09028, Word Loss: 3.37, Topo Loss: 0.68, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.07, Topo: 99.56, Assm: 97.44, PNorm: 590.04, GNorm: 43.23
[Train][86200] Alpha: 70.000, Beta: 0.048, Loss: 11.90, KL: 130.41, MAE: 0.09231, Word Loss: 3.47, Topo Loss: 0.81, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.08, Topo: 99.45, Assm: 97.36, PNorm: 590.28, GNorm: 48.69
[Train][86300] Alpha: 70.000, Beta: 0.048, Loss: 11.79, KL: 131.40, MAE: 0.08874, Word Loss: 3.30, Topo Loss: 0.79, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.15, Topo: 99.49, Assm: 97.18, PNorm: 590.54, GNorm: 48.64
[Train][86400] Alpha: 70.000, Beta: 0.048, Loss: 11.72, KL: 129.68, MAE: 0.09738, Word Loss: 3.22, Topo Loss: 0.81, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.20, Topo: 99.47, Assm: 97.56, PNorm: 590.80, GNorm: 30.47
[Train][86500] Alpha: 70.000, Beta: 0.048, Loss: 11.63, KL: 129.26, MAE: 0.09076, Word Loss: 3.25, Topo Loss: 0.78, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.19, Topo: 99.48, Assm: 97.07, PNorm: 591.05, GNorm: 45.62
[Train][86600] Alpha: 70.000, Beta: 0.048, Loss: 12.02, KL: 130.10, MAE: 0.09141, Word Loss: 3.47, Topo Loss: 0.87, Assm Loss: 0.69, Pred Loss: 0.01, Word: 95.97, Topo: 99.44, Assm: 97.12, PNorm: 591.48, GNorm: 38.35
[Train][86700] Alpha: 70.000, Beta: 0.048, Loss: 11.83, KL: 131.58, MAE: 0.09063, Word Loss: 3.38, Topo Loss: 0.77, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.12, Topo: 99.49, Assm: 97.29, PNorm: 591.75, GNorm: 50.00
[Train][86800] Alpha: 70.000, Beta: 0.048, Loss: 11.81, KL: 130.55, MAE: 0.08763, Word Loss: 3.44, Topo Loss: 0.79, Assm Loss: 0.63, Pred Loss: 0.01, Word: 95.95, Topo: 99.46, Assm: 97.44, PNorm: 592.03, GNorm: 50.00
[Train][86900] Alpha: 70.000, Beta: 0.048, Loss: 11.73, KL: 130.47, MAE: 0.08940, Word Loss: 3.41, Topo Loss: 0.71, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.22, Topo: 99.56, Assm: 97.22, PNorm: 592.26, GNorm: 47.71
[Train][87000] Alpha: 70.000, Beta: 0.048, Loss: 11.85, KL: 131.39, MAE: 0.09543, Word Loss: 3.36, Topo Loss: 0.71, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.20, Topo: 99.54, Assm: 97.18, PNorm: 592.47, GNorm: 50.00
[Train][87100] Alpha: 70.000, Beta: 0.048, Loss: 11.50, KL: 130.03, MAE: 0.08873, Word Loss: 3.20, Topo Loss: 0.80, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.30, Topo: 99.49, Assm: 97.52, PNorm: 592.70, GNorm: 50.00
[Train][87200] Alpha: 70.000, Beta: 0.048, Loss: 11.34, KL: 128.11, MAE: 0.08747, Word Loss: 3.18, Topo Loss: 0.73, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.22, Topo: 99.53, Assm: 97.37, PNorm: 592.94, GNorm: 50.00
[Train][87300] Alpha: 70.000, Beta: 0.048, Loss: 11.58, KL: 130.26, MAE: 0.09562, Word Loss: 3.18, Topo Loss: 0.74, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.26, Topo: 99.50, Assm: 97.18, PNorm: 593.16, GNorm: 50.00
[Train][87400] Alpha: 70.000, Beta: 0.048, Loss: 11.69, KL: 129.49, MAE: 0.09384, Word Loss: 3.29, Topo Loss: 0.72, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.17, Topo: 99.55, Assm: 97.51, PNorm: 593.40, GNorm: 50.00
[Train][87500] Alpha: 70.000, Beta: 0.048, Loss: 11.24, KL: 127.27, MAE: 0.09104, Word Loss: 3.09, Topo Loss: 0.69, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.32, Topo: 99.55, Assm: 97.34, PNorm: 593.63, GNorm: 50.00
[Train][87600] Alpha: 70.000, Beta: 0.048, Loss: 11.50, KL: 130.16, MAE: 0.08747, Word Loss: 3.25, Topo Loss: 0.74, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.18, Topo: 99.51, Assm: 97.47, PNorm: 593.85, GNorm: 50.00
[Train][87700] Alpha: 70.000, Beta: 0.048, Loss: 12.08, KL: 129.61, MAE: 0.08999, Word Loss: 3.69, Topo Loss: 0.83, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.91, Topo: 99.46, Assm: 97.24, PNorm: 594.15, GNorm: 49.08
[Train][87800] Alpha: 70.000, Beta: 0.048, Loss: 11.95, KL: 130.33, MAE: 0.09005, Word Loss: 3.55, Topo Loss: 0.74, Assm Loss: 0.69, Pred Loss: 0.01, Word: 95.79, Topo: 99.52, Assm: 97.06, PNorm: 594.44, GNorm: 50.00
[Train][87900] Alpha: 70.000, Beta: 0.048, Loss: 11.67, KL: 130.89, MAE: 0.09332, Word Loss: 3.35, Topo Loss: 0.76, Assm Loss: 0.55, Pred Loss: 0.01, Word: 96.07, Topo: 99.51, Assm: 97.74, PNorm: 594.68, GNorm: 50.00
[Train][88000] Alpha: 70.000, Beta: 0.048, Loss: 11.66, KL: 130.35, MAE: 0.08848, Word Loss: 3.38, Topo Loss: 0.70, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.09, Topo: 99.52, Assm: 97.28, PNorm: 594.95, GNorm: 50.00
[Train][88100] Alpha: 75.000, Beta: 0.050, Loss: 12.12, KL: 129.58, MAE: 0.08794, Word Loss: 3.44, Topo Loss: 0.81, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.03, Topo: 99.47, Assm: 97.30, PNorm: 595.21, GNorm: 49.14
[Train][88200] Alpha: 75.000, Beta: 0.050, Loss: 12.02, KL: 127.47, MAE: 0.09454, Word Loss: 3.48, Topo Loss: 0.72, Assm Loss: 0.63, Pred Loss: 0.01, Word: 95.95, Topo: 99.56, Assm: 97.32, PNorm: 595.43, GNorm: 39.28
[Train][88300] Alpha: 75.000, Beta: 0.050, Loss: 11.83, KL: 129.09, MAE: 0.09035, Word Loss: 3.19, Topo Loss: 0.75, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.26, Topo: 99.52, Assm: 96.91, PNorm: 595.66, GNorm: 50.00
[Train][88400] Alpha: 75.000, Beta: 0.050, Loss: 11.78, KL: 127.78, MAE: 0.08703, Word Loss: 3.30, Topo Loss: 0.75, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.25, Topo: 99.52, Assm: 97.48, PNorm: 595.93, GNorm: 50.00
[Train][88500] Alpha: 75.000, Beta: 0.050, Loss: 12.06, KL: 128.42, MAE: 0.09054, Word Loss: 3.41, Topo Loss: 0.74, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.02, Topo: 99.52, Assm: 96.94, PNorm: 596.18, GNorm: 50.00
[Train][88600] Alpha: 75.000, Beta: 0.050, Loss: 11.99, KL: 129.92, MAE: 0.09681, Word Loss: 3.32, Topo Loss: 0.74, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.15, Topo: 99.53, Assm: 97.43, PNorm: 596.44, GNorm: 50.00
[Train][88700] Alpha: 75.000, Beta: 0.050, Loss: 11.85, KL: 127.70, MAE: 0.09269, Word Loss: 3.19, Topo Loss: 0.72, Assm Loss: 0.76, Pred Loss: 0.01, Word: 96.19, Topo: 99.52, Assm: 96.94, PNorm: 596.78, GNorm: 50.00
[Train][88800] Alpha: 75.000, Beta: 0.050, Loss: 12.46, KL: 129.09, MAE: 0.09721, Word Loss: 3.65, Topo Loss: 0.82, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.71, Topo: 99.47, Assm: 97.27, PNorm: 597.05, GNorm: 50.00
[Train][88900] Alpha: 75.000, Beta: 0.050, Loss: 12.09, KL: 127.98, MAE: 0.09254, Word Loss: 3.40, Topo Loss: 0.78, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.00, Topo: 99.48, Assm: 97.20, PNorm: 597.27, GNorm: 45.66
[Train][89000] Alpha: 75.000, Beta: 0.050, Loss: 12.07, KL: 128.20, MAE: 0.08899, Word Loss: 3.44, Topo Loss: 0.80, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.96, Topo: 99.49, Assm: 97.14, PNorm: 597.53, GNorm: 50.00
[Train][89100] Alpha: 75.000, Beta: 0.050, Loss: 12.11, KL: 127.72, MAE: 0.09479, Word Loss: 3.42, Topo Loss: 0.79, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.09, Topo: 99.47, Assm: 97.13, PNorm: 597.77, GNorm: 50.00
[Train][89200] Alpha: 75.000, Beta: 0.050, Loss: 12.26, KL: 128.64, MAE: 0.09262, Word Loss: 3.46, Topo Loss: 0.82, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.05, Topo: 99.48, Assm: 96.95, PNorm: 598.04, GNorm: 50.00
[Train][89300] Alpha: 75.000, Beta: 0.050, Loss: 11.78, KL: 127.78, MAE: 0.08844, Word Loss: 3.33, Topo Loss: 0.68, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.12, Topo: 99.57, Assm: 97.22, PNorm: 598.30, GNorm: 50.00
[Train][89400] Alpha: 75.000, Beta: 0.050, Loss: 12.01, KL: 129.08, MAE: 0.08507, Word Loss: 3.51, Topo Loss: 0.77, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.93, Topo: 99.52, Assm: 97.58, PNorm: 598.57, GNorm: 50.00
