“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 117.01, KL: 421.81, MAE: 324.19983, Word Loss: 88.55, Topo Loss: 19.85, Assm Loss: 8.62, Pred Loss: 29.66, Word: 28.70, Topo: 84.65, Assm: 56.08, PNorm: 103.61, GNorm: 50.00
[Train][92900] Alpha: 85.000, Beta: 0.054, Loss: 11.63, KL: 123.42, MAE: 4.44344, Word Loss: 3.07, Topo Loss: 0.68, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.29, Topo: 99.52, Assm: 97.55, PNorm: 600.33, GNorm: 43.03
[Train][93000] Alpha: 85.000, Beta: 0.054, Loss: 11.97, KL: 125.76, MAE: 4.37050, Word Loss: 3.20, Topo Loss: 0.68, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.31, Topo: 99.55, Assm: 96.96, PNorm: 600.58, GNorm: 50.00
[Train][93100] Alpha: 85.000, Beta: 0.054, Loss: 11.72, KL: 124.35, MAE: 4.36907, Word Loss: 3.19, Topo Loss: 0.63, Assm Loss: 0.59, Pred Loss: 0.01, Word: 96.30, Topo: 99.60, Assm: 97.40, PNorm: 600.84, GNorm: 50.00
[Train][93200] Alpha: 85.000, Beta: 0.054, Loss: 12.01, KL: 125.84, MAE: 4.34838, Word Loss: 3.34, Topo Loss: 0.64, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.09, Topo: 99.62, Assm: 97.46, PNorm: 601.07, GNorm: 50.00
[Train][93300] Alpha: 85.000, Beta: 0.054, Loss: 11.73, KL: 124.68, MAE: 4.26901, Word Loss: 3.07, Topo Loss: 0.71, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.49, Topo: 99.56, Assm: 97.40, PNorm: 601.31, GNorm: 49.09
[Train][93400] Alpha: 85.000, Beta: 0.054, Loss: 12.04, KL: 124.97, MAE: 4.45316, Word Loss: 3.30, Topo Loss: 0.71, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.16, Topo: 99.54, Assm: 97.42, PNorm: 601.53, GNorm: 50.00
[Train][93500] Alpha: 85.000, Beta: 0.054, Loss: 12.12, KL: 127.23, MAE: 4.28368, Word Loss: 3.33, Topo Loss: 0.72, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.17, Topo: 99.52, Assm: 97.41, PNorm: 601.77, GNorm: 50.00
[Train][93600] Alpha: 85.000, Beta: 0.054, Loss: 11.89, KL: 124.01, MAE: 4.06414, Word Loss: 3.28, Topo Loss: 0.67, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.08, Topo: 99.55, Assm: 96.79, PNorm: 602.02, GNorm: 50.00
[Train][93700] Alpha: 85.000, Beta: 0.054, Loss: 11.90, KL: 124.56, MAE: 4.13139, Word Loss: 3.32, Topo Loss: 0.75, Assm Loss: 0.56, Pred Loss: 0.01, Word: 96.18, Topo: 99.53, Assm: 97.65, PNorm: 602.26, GNorm: 50.00
[Train][93800] Alpha: 85.000, Beta: 0.054, Loss: 11.96, KL: 125.99, MAE: 4.50272, Word Loss: 3.20, Topo Loss: 0.68, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.32, Topo: 99.55, Assm: 97.16, PNorm: 602.48, GNorm: 50.00
[Train][93900] Alpha: 85.000, Beta: 0.054, Loss: 11.71, KL: 124.62, MAE: 4.19055, Word Loss: 3.12, Topo Loss: 0.68, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.34, Topo: 99.58, Assm: 97.45, PNorm: 602.72, GNorm: 42.13
[Train][94000] Alpha: 85.000, Beta: 0.054, Loss: 12.33, KL: 125.90, MAE: 4.29353, Word Loss: 3.45, Topo Loss: 0.81, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.00, Topo: 99.48, Assm: 97.06, PNorm: 602.98, GNorm: 50.00
[Train][94100] Alpha: 90.000, Beta: 0.056, Loss: 12.27, KL: 123.36, MAE: 4.24383, Word Loss: 3.28, Topo Loss: 0.73, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.23, Topo: 99.50, Assm: 96.94, PNorm: 603.19, GNorm: 50.00
[Train][94200] Alpha: 90.000, Beta: 0.056, Loss: 11.91, KL: 122.80, MAE: 4.13827, Word Loss: 3.21, Topo Loss: 0.73, Assm Loss: 0.53, Pred Loss: 0.01, Word: 96.23, Topo: 99.55, Assm: 97.68, PNorm: 603.38, GNorm: 50.00
[Train][94300] Alpha: 90.000, Beta: 0.056, Loss: 12.28, KL: 123.49, MAE: 4.35641, Word Loss: 3.28, Topo Loss: 0.75, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.26, Topo: 99.50, Assm: 96.96, PNorm: 603.62, GNorm: 50.00
[Train][94400] Alpha: 90.000, Beta: 0.056, Loss: 12.52, KL: 124.74, MAE: 4.32729, Word Loss: 3.35, Topo Loss: 0.81, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.09, Topo: 99.51, Assm: 97.19, PNorm: 603.84, GNorm: 50.00
[Train][94500] Alpha: 90.000, Beta: 0.056, Loss: 12.50, KL: 123.58, MAE: 4.28512, Word Loss: 3.45, Topo Loss: 0.80, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.11, Topo: 99.48, Assm: 97.27, PNorm: 604.07, GNorm: 50.00
[Train][94600] Alpha: 90.000, Beta: 0.056, Loss: 12.05, KL: 123.20, MAE: 4.42073, Word Loss: 3.25, Topo Loss: 0.63, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.11, Topo: 99.57, Assm: 97.48, PNorm: 604.34, GNorm: 50.00
[Train][94700] Alpha: 90.000, Beta: 0.056, Loss: 12.34, KL: 123.51, MAE: 4.22661, Word Loss: 3.36, Topo Loss: 0.77, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.18, Topo: 99.52, Assm: 97.51, PNorm: 604.54, GNorm: 50.00
[Train][94800] Alpha: 90.000, Beta: 0.056, Loss: 12.15, KL: 122.72, MAE: 4.34200, Word Loss: 3.35, Topo Loss: 0.64, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.01, Topo: 99.57, Assm: 97.19, PNorm: 604.76, GNorm: 50.00
[Train][94900] Alpha: 90.000, Beta: 0.056, Loss: 12.15, KL: 124.68, MAE: 4.09475, Word Loss: 3.21, Topo Loss: 0.75, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.22, Topo: 99.52, Assm: 97.29, PNorm: 604.99, GNorm: 47.68
[Train][95000] Alpha: 90.000, Beta: 0.056, Loss: 12.01, KL: 122.73, MAE: 4.36697, Word Loss: 3.14, Topo Loss: 0.67, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.26, Topo: 99.58, Assm: 97.25, PNorm: 605.22, GNorm: 50.00
[Train][95100] Alpha: 90.000, Beta: 0.056, Loss: 12.39, KL: 125.29, MAE: 4.30723, Word Loss: 3.32, Topo Loss: 0.77, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.14, Topo: 99.51, Assm: 97.30, PNorm: 605.46, GNorm: 50.00
[Train][95200] Alpha: 90.000, Beta: 0.056, Loss: 12.28, KL: 124.09, MAE: 4.19794, Word Loss: 3.35, Topo Loss: 0.64, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.11, Topo: 99.58, Assm: 97.15, PNorm: 605.72, GNorm: 50.00
[Train][95300] Alpha: 90.000, Beta: 0.056, Loss: 12.31, KL: 124.09, MAE: 4.06401, Word Loss: 3.40, Topo Loss: 0.71, Assm Loss: 0.67, Pred Loss: 0.01, Word: 95.99, Topo: 99.54, Assm: 97.25, PNorm: 606.02, GNorm: 50.00
[Train][95400] Alpha: 90.000, Beta: 0.056, Loss: 12.21, KL: 124.38, MAE: 3.93891, Word Loss: 3.42, Topo Loss: 0.68, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.00, Topo: 99.54, Assm: 97.22, PNorm: 606.25, GNorm: 50.00
[Train][95500] Alpha: 90.000, Beta: 0.056, Loss: 12.17, KL: 124.93, MAE: 4.03659, Word Loss: 3.36, Topo Loss: 0.70, Assm Loss: 0.59, Pred Loss: 0.01, Word: 96.17, Topo: 99.55, Assm: 97.57, PNorm: 606.55, GNorm: 50.00
[Train][95600] Alpha: 90.000, Beta: 0.056, Loss: 12.15, KL: 123.50, MAE: 4.39950, Word Loss: 3.14, Topo Loss: 0.75, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.34, Topo: 99.53, Assm: 97.03, PNorm: 606.76, GNorm: 41.37
[Train][95700] Alpha: 90.000, Beta: 0.056, Loss: 12.13, KL: 122.95, MAE: 4.21522, Word Loss: 3.37, Topo Loss: 0.71, Assm Loss: 0.59, Pred Loss: 0.01, Word: 95.95, Topo: 99.57, Assm: 97.51, PNorm: 607.01, GNorm: 50.00
[Train][95800] Alpha: 90.000, Beta: 0.056, Loss: 12.61, KL: 125.54, MAE: 4.44542, Word Loss: 3.35, Topo Loss: 0.80, Assm Loss: 0.80, Pred Loss: 0.01, Word: 96.17, Topo: 99.51, Assm: 96.93, PNorm: 607.25, GNorm: 50.00
[Train][95900] Alpha: 90.000, Beta: 0.056, Loss: 12.05, KL: 123.31, MAE: 4.18200, Word Loss: 3.26, Topo Loss: 0.68, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.15, Topo: 99.59, Assm: 97.22, PNorm: 607.50, GNorm: 50.00
[Train][96000] Alpha: 90.000, Beta: 0.056, Loss: 12.44, KL: 124.41, MAE: 4.49166, Word Loss: 3.43, Topo Loss: 0.67, Assm Loss: 0.58, Pred Loss: 0.01, Word: 96.06, Topo: 99.57, Assm: 97.60, PNorm: 607.76, GNorm: 50.00
[Train][96100] Alpha: 95.000, Beta: 0.058, Loss: 12.29, KL: 121.70, MAE: 4.01331, Word Loss: 3.35, Topo Loss: 0.68, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.13, Topo: 99.57, Assm: 97.23, PNorm: 607.97, GNorm: 50.00
[Train][96200] Alpha: 95.000, Beta: 0.058, Loss: 12.42, KL: 123.76, MAE: 4.00703, Word Loss: 3.33, Topo Loss: 0.65, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.05, Topo: 99.57, Assm: 97.12, PNorm: 608.19, GNorm: 50.00
[Train][96300] Alpha: 95.000, Beta: 0.058, Loss: 12.43, KL: 123.92, MAE: 4.10784, Word Loss: 3.37, Topo Loss: 0.65, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.01, Topo: 99.58, Assm: 97.15, PNorm: 608.41, GNorm: 50.00
[Train][96400] Alpha: 95.000, Beta: 0.058, Loss: 12.43, KL: 123.48, MAE: 3.98951, Word Loss: 3.29, Topo Loss: 0.75, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.14, Topo: 99.55, Assm: 97.26, PNorm: 608.63, GNorm: 50.00
[Train][96500] Alpha: 95.000, Beta: 0.058, Loss: 12.48, KL: 123.11, MAE: 4.13219, Word Loss: 3.29, Topo Loss: 0.72, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.10, Topo: 99.54, Assm: 96.73, PNorm: 608.86, GNorm: 50.00
[Train][96600] Alpha: 95.000, Beta: 0.058, Loss: 12.63, KL: 123.28, MAE: 4.12095, Word Loss: 3.51, Topo Loss: 0.74, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.95, Topo: 99.52, Assm: 97.14, PNorm: 609.08, GNorm: 50.00
[Train][96700] Alpha: 95.000, Beta: 0.058, Loss: 12.41, KL: 121.32, MAE: 4.34289, Word Loss: 3.34, Topo Loss: 0.72, Assm Loss: 0.67, Pred Loss: 0.01, Word: 95.99, Topo: 99.56, Assm: 97.15, PNorm: 609.34, GNorm: 50.00
[Train][96800] Alpha: 95.000, Beta: 0.058, Loss: 12.39, KL: 121.86, MAE: 4.22161, Word Loss: 3.35, Topo Loss: 0.67, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.06, Topo: 99.57, Assm: 97.12, PNorm: 609.58, GNorm: 50.00
[Train][96900] Alpha: 95.000, Beta: 0.058, Loss: 12.39, KL: 122.70, MAE: 4.05438, Word Loss: 3.28, Topo Loss: 0.70, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.22, Topo: 99.56, Assm: 97.04, PNorm: 609.83, GNorm: 50.00
[Train][97000] Alpha: 95.000, Beta: 0.058, Loss: 12.32, KL: 122.84, MAE: 4.22077, Word Loss: 3.28, Topo Loss: 0.68, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.22, Topo: 99.56, Assm: 97.42, PNorm: 610.11, GNorm: 50.00
[Train][97100] Alpha: 95.000, Beta: 0.058, Loss: 12.20, KL: 121.05, MAE: 3.95596, Word Loss: 3.25, Topo Loss: 0.73, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.16, Topo: 99.50, Assm: 97.25, PNorm: 610.35, GNorm: 50.00
[Train][97200] Alpha: 95.000, Beta: 0.058, Loss: 12.68, KL: 123.76, MAE: 4.27059, Word Loss: 3.49, Topo Loss: 0.75, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.96, Topo: 99.53, Assm: 97.30, PNorm: 610.58, GNorm: 50.00
[Train][97300] Alpha: 95.000, Beta: 0.058, Loss: 12.35, KL: 122.68, MAE: 4.05205, Word Loss: 3.25, Topo Loss: 0.76, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.13, Topo: 99.51, Assm: 97.31, PNorm: 610.82, GNorm: 50.00
[Train][97400] Alpha: 95.000, Beta: 0.058, Loss: 12.55, KL: 122.01, MAE: 4.65573, Word Loss: 3.21, Topo Loss: 0.77, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.22, Topo: 99.50, Assm: 96.87, PNorm: 611.01, GNorm: 50.00
[Train][97500] Alpha: 95.000, Beta: 0.058, Loss: 12.71, KL: 121.65, MAE: 4.37880, Word Loss: 3.46, Topo Loss: 0.74, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.96, Topo: 99.52, Assm: 97.20, PNorm: 611.24, GNorm: 49.59
[Train][97600] Alpha: 95.000, Beta: 0.058, Loss: 12.73, KL: 122.21, MAE: 4.25684, Word Loss: 3.55, Topo Loss: 0.76, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.99, Topo: 99.51, Assm: 97.18, PNorm: 611.49, GNorm: 50.00
[Train][97700] Alpha: 95.000, Beta: 0.058, Loss: 12.57, KL: 122.92, MAE: 4.23118, Word Loss: 3.42, Topo Loss: 0.75, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.10, Topo: 99.49, Assm: 97.25, PNorm: 611.77, GNorm: 45.51
[Train][97800] Alpha: 95.000, Beta: 0.058, Loss: 12.61, KL: 122.93, MAE: 3.99634, Word Loss: 3.56, Topo Loss: 0.75, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.03, Topo: 99.53, Assm: 97.34, PNorm: 612.05, GNorm: 50.00
[Train][97900] Alpha: 95.000, Beta: 0.058, Loss: 12.53, KL: 120.70, MAE: 4.43443, Word Loss: 3.34, Topo Loss: 0.74, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.17, Topo: 99.54, Assm: 97.08, PNorm: 612.31, GNorm: 50.00
[Train][98000] Alpha: 95.000, Beta: 0.058, Loss: 12.85, KL: 122.84, MAE: 4.09593, Word Loss: 3.54, Topo Loss: 0.90, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.89, Topo: 99.42, Assm: 97.01, PNorm: 612.52, GNorm: 50.00
[Train][98100] Alpha: 100.000, Beta: 0.060, Loss: 13.20, KL: 122.18, MAE: 4.49268, Word Loss: 3.48, Topo Loss: 0.88, Assm Loss: 0.74, Pred Loss: 0.01, Word: 95.95, Topo: 99.46, Assm: 96.88, PNorm: 612.77, GNorm: 50.00
[Train][98200] Alpha: 100.000, Beta: 0.060, Loss: 12.46, KL: 120.45, MAE: 4.40022, Word Loss: 3.21, Topo Loss: 0.71, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.36, Topo: 99.53, Assm: 97.32, PNorm: 612.97, GNorm: 46.23
[Train][98300] Alpha: 100.000, Beta: 0.060, Loss: 12.78, KL: 121.13, MAE: 4.02902, Word Loss: 3.44, Topo Loss: 0.83, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.02, Topo: 99.47, Assm: 97.30, PNorm: 613.17, GNorm: 41.53
[Train][98400] Alpha: 100.000, Beta: 0.060, Loss: 12.55, KL: 121.13, MAE: 4.19587, Word Loss: 3.24, Topo Loss: 0.73, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.32, Topo: 99.53, Assm: 97.20, PNorm: 613.39, GNorm: 50.00
[Train][98500] Alpha: 100.000, Beta: 0.060, Loss: 12.92, KL: 123.08, MAE: 4.07102, Word Loss: 3.50, Topo Loss: 0.72, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.95, Topo: 99.52, Assm: 97.07, PNorm: 613.64, GNorm: 50.00
[Train][98600] Alpha: 100.000, Beta: 0.060, Loss: 12.77, KL: 120.78, MAE: 4.17817, Word Loss: 3.52, Topo Loss: 0.72, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.94, Topo: 99.51, Assm: 97.23, PNorm: 613.87, GNorm: 45.62
[Train][98700] Alpha: 100.000, Beta: 0.060, Loss: 12.97, KL: 121.19, MAE: 4.54291, Word Loss: 3.46, Topo Loss: 0.78, Assm Loss: 0.71, Pred Loss: 0.01, Word: 95.99, Topo: 99.50, Assm: 97.11, PNorm: 614.09, GNorm: 50.00
[Train][98800] Alpha: 100.000, Beta: 0.060, Loss: 12.70, KL: 121.33, MAE: 4.04304, Word Loss: 3.46, Topo Loss: 0.73, Assm Loss: 0.62, Pred Loss: 0.01, Word: 95.96, Topo: 99.52, Assm: 97.38, PNorm: 614.32, GNorm: 50.00
[Train][98900] Alpha: 100.000, Beta: 0.060, Loss: 13.25, KL: 122.94, MAE: 4.33614, Word Loss: 3.74, Topo Loss: 0.72, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.59, Topo: 99.53, Assm: 97.23, PNorm: 614.57, GNorm: 50.00
[Train][99000] Alpha: 100.000, Beta: 0.060, Loss: 12.98, KL: 121.98, MAE: 4.14426, Word Loss: 3.53, Topo Loss: 0.78, Assm Loss: 0.73, Pred Loss: 0.01, Word: 95.84, Topo: 99.47, Assm: 96.89, PNorm: 614.81, GNorm: 50.00
[Train][99100] Alpha: 100.000, Beta: 0.060, Loss: 12.73, KL: 120.97, MAE: 4.14508, Word Loss: 3.44, Topo Loss: 0.75, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.98, Topo: 99.53, Assm: 97.42, PNorm: 615.07, GNorm: 50.00
[Train][99200] Alpha: 100.000, Beta: 0.060, Loss: 12.75, KL: 121.52, MAE: 4.13288, Word Loss: 3.44, Topo Loss: 0.75, Assm Loss: 0.66, Pred Loss: 0.01, Word: 95.99, Topo: 99.50, Assm: 97.29, PNorm: 615.30, GNorm: 50.00
[Train][99300] Alpha: 100.000, Beta: 0.060, Loss: 13.09, KL: 122.88, MAE: 4.05338, Word Loss: 3.62, Topo Loss: 0.71, Assm Loss: 0.73, Pred Loss: 0.01, Word: 95.83, Topo: 99.53, Assm: 97.12, PNorm: 615.56, GNorm: 50.00
[Train][99400] Alpha: 100.000, Beta: 0.060, Loss: 13.03, KL: 121.01, MAE: 4.19191, Word Loss: 3.60, Topo Loss: 0.74, Assm Loss: 0.74, Pred Loss: 0.01, Word: 95.75, Topo: 99.54, Assm: 96.96, PNorm: 615.83, GNorm: 50.00
[Train][99500] Alpha: 100.000, Beta: 0.060, Loss: 13.03, KL: 121.73, MAE: 4.11999, Word Loss: 3.59, Topo Loss: 0.81, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.83, Topo: 99.48, Assm: 97.26, PNorm: 616.09, GNorm: 50.00
[Train][99600] Alpha: 100.000, Beta: 0.060, Loss: 12.91, KL: 122.30, MAE: 3.86310, Word Loss: 3.60, Topo Loss: 0.72, Assm Loss: 0.69, Pred Loss: 0.01, Word: 95.83, Topo: 99.55, Assm: 97.07, PNorm: 616.34, GNorm: 50.00
[Train][99700] Alpha: 100.000, Beta: 0.060, Loss: 12.93, KL: 121.59, MAE: 3.92759, Word Loss: 3.60, Topo Loss: 0.70, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.87, Topo: 99.55, Assm: 97.16, PNorm: 616.62, GNorm: 50.00
[Train][99800] Alpha: 100.000, Beta: 0.060, Loss: 12.99, KL: 121.74, MAE: 4.25678, Word Loss: 3.48, Topo Loss: 0.89, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.00, Topo: 99.47, Assm: 97.37, PNorm: 616.83, GNorm: 43.61
[Train][99900] Alpha: 100.000, Beta: 0.060, Loss: 12.72, KL: 120.26, MAE: 4.22594, Word Loss: 3.41, Topo Loss: 0.73, Assm Loss: 0.71, Pred Loss: 0.01, Word: 95.97, Topo: 99.53, Assm: 97.07, PNorm: 617.05, GNorm: 50.00
[Train][100000] Alpha: 100.000, Beta: 0.060, Loss: 12.67, KL: 120.66, MAE: 3.97143, Word Loss: 3.40, Topo Loss: 0.76, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.87, Topo: 99.50, Assm: 97.00, PNorm: 617.28, GNorm: 50.00
[Train][100100] Alpha: 105.000, Beta: 0.062, Loss: 12.94, KL: 119.55, MAE: 3.77145, Word Loss: 3.52, Topo Loss: 0.83, Assm Loss: 0.64, Pred Loss: 0.01, Word: 95.97, Topo: 99.48, Assm: 97.24, PNorm: 617.51, GNorm: 46.91
[Train][100200] Alpha: 105.000, Beta: 0.062, Loss: 13.48, KL: 121.03, MAE: 4.45517, Word Loss: 3.72, Topo Loss: 0.64, Assm Loss: 0.75, Pred Loss: 0.01, Word: 95.67, Topo: 99.58, Assm: 96.78, PNorm: 617.75, GNorm: 50.00
[Train][100300] Alpha: 105.000, Beta: 0.062, Loss: 12.67, KL: 119.36, MAE: 4.03040, Word Loss: 3.27, Topo Loss: 0.66, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.20, Topo: 99.57, Assm: 97.27, PNorm: 618.03, GNorm: 50.00
[Train][100400] Alpha: 105.000, Beta: 0.062, Loss: 12.93, KL: 120.16, MAE: 3.62040, Word Loss: 3.44, Topo Loss: 0.78, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.06, Topo: 99.51, Assm: 96.90, PNorm: 618.25, GNorm: 50.00
[Train][100500] Alpha: 105.000, Beta: 0.062, Loss: 13.20, KL: 121.10, MAE: 3.95265, Word Loss: 3.62, Topo Loss: 0.78, Assm Loss: 0.70, Pred Loss: 0.01, Word: 95.87, Topo: 99.52, Assm: 96.98, PNorm: 618.48, GNorm: 50.00
[Validation][881] Alpha: 105.000, Beta: 0.062, Loss: 8.35, KL: 60.73, MAE: 3.98789, Word Loss: 2.75, Topo Loss: 0.63, Assm Loss: 0.52, Pred Loss: 0.01, Word: 94.67, Topo: 99.26, Assm: 96.04
[Train][100600] Alpha: 105.000, Beta: 0.062, Loss: 12.59, KL: 118.94, MAE: 4.05905, Word Loss: 3.25, Topo Loss: 0.68, Assm Loss: 0.66, Pred Loss: 0.01, Word: 96.23, Topo: 99.57, Assm: 97.39, PNorm: 618.72, GNorm: 50.00
[Train][100700] Alpha: 105.000, Beta: 0.062, Loss: 12.46, KL: 118.45, MAE: 4.00731, Word Loss: 3.05, Topo Loss: 0.77, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.43, Topo: 99.55, Assm: 97.53, PNorm: 618.94, GNorm: 50.00
[Train][100800] Alpha: 105.000, Beta: 0.062, Loss: 12.67, KL: 120.06, MAE: 3.98009, Word Loss: 3.14, Topo Loss: 0.76, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.30, Topo: 99.55, Assm: 97.07, PNorm: 619.16, GNorm: 50.00
[Train][100900] Alpha: 105.000, Beta: 0.062, Loss: 12.35, KL: 119.78, MAE: 3.87254, Word Loss: 3.11, Topo Loss: 0.60, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.33, Topo: 99.59, Assm: 97.50, PNorm: 619.42, GNorm: 49.61
[Train][101000] Alpha: 105.000, Beta: 0.062, Loss: 12.43, KL: 118.79, MAE: 3.94574, Word Loss: 3.12, Topo Loss: 0.75, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.45, Topo: 99.54, Assm: 97.39, PNorm: 619.59, GNorm: 41.74
[Train][101100] Alpha: 105.000, Beta: 0.062, Loss: 12.37, KL: 119.55, MAE: 4.01593, Word Loss: 3.13, Topo Loss: 0.58, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.26, Topo: 99.62, Assm: 97.44, PNorm: 619.79, GNorm: 50.00
[Train][101200] Alpha: 105.000, Beta: 0.062, Loss: 12.49, KL: 118.72, MAE: 3.91679, Word Loss: 3.23, Topo Loss: 0.71, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.27, Topo: 99.53, Assm: 97.31, PNorm: 620.05, GNorm: 50.00
[Train][101300] Alpha: 105.000, Beta: 0.062, Loss: 12.63, KL: 119.36, MAE: 4.19298, Word Loss: 3.26, Topo Loss: 0.66, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.10, Topo: 99.57, Assm: 97.16, PNorm: 620.28, GNorm: 47.84
[Train][101400] Alpha: 105.000, Beta: 0.062, Loss: 12.36, KL: 119.17, MAE: 3.92721, Word Loss: 3.16, Topo Loss: 0.62, Assm Loss: 0.58, Pred Loss: 0.01, Word: 96.33, Topo: 99.60, Assm: 97.41, PNorm: 620.50, GNorm: 50.00
[Train][101500] Alpha: 105.000, Beta: 0.062, Loss: 12.68, KL: 119.89, MAE: 4.11309, Word Loss: 3.29, Topo Loss: 0.67, Assm Loss: 0.60, Pred Loss: 0.01, Word: 96.08, Topo: 99.57, Assm: 97.46, PNorm: 620.74, GNorm: 50.00
[Train][101600] Alpha: 105.000, Beta: 0.062, Loss: 12.73, KL: 119.03, MAE: 4.15927, Word Loss: 3.32, Topo Loss: 0.72, Assm Loss: 0.63, Pred Loss: 0.01, Word: 96.11, Topo: 99.52, Assm: 97.28, PNorm: 620.94, GNorm: 50.00
[Train][101700] Alpha: 105.000, Beta: 0.062, Loss: 12.76, KL: 119.62, MAE: 3.99066, Word Loss: 3.23, Topo Loss: 0.75, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.19, Topo: 99.51, Assm: 97.00, PNorm: 621.19, GNorm: 50.00
[Train][101800] Alpha: 105.000, Beta: 0.062, Loss: 13.01, KL: 120.71, MAE: 4.07266, Word Loss: 3.51, Topo Loss: 0.70, Assm Loss: 0.61, Pred Loss: 0.01, Word: 96.06, Topo: 99.57, Assm: 97.42, PNorm: 621.39, GNorm: 50.00
[Train][101900] Alpha: 105.000, Beta: 0.062, Loss: 12.78, KL: 119.92, MAE: 3.88630, Word Loss: 3.44, Topo Loss: 0.63, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.06, Topo: 99.60, Assm: 97.04, PNorm: 621.62, GNorm: 50.00
[Train][102000] Alpha: 105.000, Beta: 0.062, Loss: 12.42, KL: 118.61, MAE: 3.83067, Word Loss: 3.21, Topo Loss: 0.67, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.31, Topo: 99.55, Assm: 97.27, PNorm: 621.87, GNorm: 50.00
[Train][102100] Alpha: 110.000, Beta: 0.064, Loss: 12.98, KL: 118.80, MAE: 3.84265, Word Loss: 3.42, Topo Loss: 0.72, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.07, Topo: 99.55, Assm: 97.10, PNorm: 622.13, GNorm: 47.66
