“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 122.00, KL: 590.90, MAE: 7.85863, Word Loss: 91.04, Topo Loss: 22.04, Assm Loss: 8.93, Pred Loss: 71.44, Word: 28.53, Topo: 83.05, Assm: 55.62, PNorm: 103.38, GNorm: 50.00
[Train][87600] Alpha: 70.000, Beta: 0.048, Loss: 10.05, KL: 127.92, MAE: 0.09436, Word Loss: 2.19, Topo Loss: 0.49, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.44, Topo: 99.70, Assm: 98.02, PNorm: 542.25, GNorm: 50.00
[Train][87700] Alpha: 70.000, Beta: 0.048, Loss: 9.95, KL: 126.05, MAE: 0.09382, Word Loss: 2.19, Topo Loss: 0.47, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.44, Topo: 99.70, Assm: 97.91, PNorm: 542.41, GNorm: 50.00
[Train][87800] Alpha: 70.000, Beta: 0.048, Loss: 10.27, KL: 129.38, MAE: 0.08864, Word Loss: 2.29, Topo Loss: 0.54, Assm Loss: 0.59, Pred Loss: 0.01, Word: 97.27, Topo: 99.65, Assm: 97.86, PNorm: 542.72, GNorm: 50.00
[Train][87900] Alpha: 70.000, Beta: 0.048, Loss: 10.03, KL: 130.42, MAE: 0.08340, Word Loss: 2.25, Topo Loss: 0.45, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.37, Topo: 99.71, Assm: 97.93, PNorm: 542.93, GNorm: 47.72
[Train][88000] Alpha: 70.000, Beta: 0.048, Loss: 10.09, KL: 129.31, MAE: 0.08971, Word Loss: 2.27, Topo Loss: 0.47, Assm Loss: 0.46, Pred Loss: 0.01, Word: 97.41, Topo: 99.71, Assm: 98.10, PNorm: 543.15, GNorm: 50.00
[Train][88100] Alpha: 75.000, Beta: 0.050, Loss: 10.59, KL: 129.42, MAE: 0.08732, Word Loss: 2.33, Topo Loss: 0.55, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.40, Topo: 99.67, Assm: 97.85, PNorm: 543.37, GNorm: 50.00
[Train][88200] Alpha: 75.000, Beta: 0.050, Loss: 10.22, KL: 126.90, MAE: 0.09039, Word Loss: 2.21, Topo Loss: 0.46, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.44, Topo: 99.72, Assm: 97.99, PNorm: 543.56, GNorm: 50.00
[Train][88300] Alpha: 75.000, Beta: 0.050, Loss: 10.38, KL: 128.71, MAE: 0.08806, Word Loss: 2.21, Topo Loss: 0.56, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.42, Topo: 99.64, Assm: 98.02, PNorm: 543.76, GNorm: 50.00
[Train][88400] Alpha: 75.000, Beta: 0.050, Loss: 10.52, KL: 127.24, MAE: 0.09166, Word Loss: 2.37, Topo Loss: 0.47, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.20, Topo: 99.71, Assm: 97.80, PNorm: 543.96, GNorm: 50.00
[Train][88500] Alpha: 75.000, Beta: 0.050, Loss: 10.25, KL: 127.03, MAE: 0.09311, Word Loss: 2.16, Topo Loss: 0.52, Assm Loss: 0.47, Pred Loss: 0.01, Word: 97.47, Topo: 99.68, Assm: 97.85, PNorm: 544.15, GNorm: 50.00
[Train][88600] Alpha: 75.000, Beta: 0.050, Loss: 10.47, KL: 127.12, MAE: 0.09265, Word Loss: 2.33, Topo Loss: 0.52, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.20, Topo: 99.67, Assm: 97.92, PNorm: 544.37, GNorm: 45.21
[Train][88700] Alpha: 75.000, Beta: 0.050, Loss: 10.48, KL: 127.96, MAE: 0.09105, Word Loss: 2.31, Topo Loss: 0.48, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.33, Topo: 99.69, Assm: 97.80, PNorm: 544.59, GNorm: 38.84
[Train][88800] Alpha: 75.000, Beta: 0.050, Loss: 10.42, KL: 128.44, MAE: 0.08417, Word Loss: 2.33, Topo Loss: 0.52, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.25, Topo: 99.66, Assm: 97.82, PNorm: 544.80, GNorm: 50.00
[Train][88900] Alpha: 75.000, Beta: 0.050, Loss: 10.42, KL: 127.65, MAE: 0.08465, Word Loss: 2.42, Topo Loss: 0.47, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.21, Topo: 99.71, Assm: 98.03, PNorm: 545.02, GNorm: 50.00
[Train][89000] Alpha: 75.000, Beta: 0.050, Loss: 10.48, KL: 128.01, MAE: 0.08290, Word Loss: 2.39, Topo Loss: 0.52, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.21, Topo: 99.70, Assm: 97.93, PNorm: 545.22, GNorm: 50.00
[Train][89100] Alpha: 75.000, Beta: 0.050, Loss: 10.55, KL: 128.95, MAE: 0.09170, Word Loss: 2.31, Topo Loss: 0.49, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.30, Topo: 99.69, Assm: 97.79, PNorm: 545.41, GNorm: 45.85
[Train][89200] Alpha: 75.000, Beta: 0.050, Loss: 10.56, KL: 128.43, MAE: 0.08499, Word Loss: 2.43, Topo Loss: 0.48, Assm Loss: 0.60, Pred Loss: 0.01, Word: 97.14, Topo: 99.71, Assm: 97.73, PNorm: 545.61, GNorm: 50.00
[Train][89300] Alpha: 75.000, Beta: 0.050, Loss: 10.27, KL: 126.60, MAE: 0.08726, Word Loss: 2.25, Topo Loss: 0.49, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.43, Topo: 99.70, Assm: 97.74, PNorm: 545.82, GNorm: 50.00
[Train][89400] Alpha: 75.000, Beta: 0.050, Loss: 10.55, KL: 127.93, MAE: 0.08681, Word Loss: 2.41, Topo Loss: 0.53, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.18, Topo: 99.67, Assm: 97.82, PNorm: 546.02, GNorm: 46.05
[Train][89500] Alpha: 75.000, Beta: 0.050, Loss: 10.42, KL: 128.59, MAE: 0.09252, Word Loss: 2.30, Topo Loss: 0.42, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.29, Topo: 99.73, Assm: 97.96, PNorm: 546.21, GNorm: 50.00
[Train][89600] Alpha: 75.000, Beta: 0.050, Loss: 10.33, KL: 128.51, MAE: 0.08898, Word Loss: 2.20, Topo Loss: 0.51, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.45, Topo: 99.68, Assm: 97.84, PNorm: 546.42, GNorm: 50.00
[Train][89700] Alpha: 75.000, Beta: 0.050, Loss: 10.46, KL: 127.92, MAE: 0.08987, Word Loss: 2.31, Topo Loss: 0.51, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.30, Topo: 99.68, Assm: 97.86, PNorm: 546.61, GNorm: 50.00
[Train][89800] Alpha: 75.000, Beta: 0.050, Loss: 10.46, KL: 128.40, MAE: 0.09289, Word Loss: 2.38, Topo Loss: 0.40, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.15, Topo: 99.75, Assm: 97.79, PNorm: 546.82, GNorm: 50.00
[Train][89900] Alpha: 75.000, Beta: 0.050, Loss: 10.59, KL: 128.77, MAE: 0.08309, Word Loss: 2.47, Topo Loss: 0.57, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.15, Topo: 99.63, Assm: 97.94, PNorm: 547.07, GNorm: 48.02
[Train][90000] Alpha: 75.000, Beta: 0.050, Loss: 10.61, KL: 128.46, MAE: 0.09317, Word Loss: 2.27, Topo Loss: 0.59, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.32, Topo: 99.65, Assm: 97.87, PNorm: 547.28, GNorm: 47.02
[Train][90100] Alpha: 80.000, Beta: 0.052, Loss: 10.98, KL: 128.01, MAE: 0.09553, Word Loss: 2.42, Topo Loss: 0.50, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.20, Topo: 99.68, Assm: 97.60, PNorm: 547.45, GNorm: 50.00
[Train][90200] Alpha: 80.000, Beta: 0.052, Loss: 11.14, KL: 127.22, MAE: 0.09435, Word Loss: 2.49, Topo Loss: 0.66, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.09, Topo: 99.61, Assm: 97.78, PNorm: 547.69, GNorm: 50.00
[Train][90300] Alpha: 80.000, Beta: 0.052, Loss: 10.86, KL: 127.13, MAE: 0.09539, Word Loss: 2.38, Topo Loss: 0.48, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.27, Topo: 99.69, Assm: 97.61, PNorm: 547.89, GNorm: 50.00
[Train][90400] Alpha: 80.000, Beta: 0.052, Loss: 10.58, KL: 127.35, MAE: 0.08569, Word Loss: 2.28, Topo Loss: 0.50, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.34, Topo: 99.70, Assm: 97.89, PNorm: 548.10, GNorm: 50.00
[Train][90500] Alpha: 80.000, Beta: 0.052, Loss: 10.67, KL: 126.56, MAE: 0.09079, Word Loss: 2.27, Topo Loss: 0.47, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.36, Topo: 99.71, Assm: 97.69, PNorm: 548.28, GNorm: 50.00
[Train][90600] Alpha: 80.000, Beta: 0.052, Loss: 10.59, KL: 127.19, MAE: 0.08372, Word Loss: 2.36, Topo Loss: 0.43, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.28, Topo: 99.74, Assm: 97.77, PNorm: 548.49, GNorm: 50.00
[Train][90700] Alpha: 80.000, Beta: 0.052, Loss: 10.35, KL: 125.44, MAE: 0.08456, Word Loss: 2.24, Topo Loss: 0.40, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.41, Topo: 99.75, Assm: 97.78, PNorm: 548.69, GNorm: 50.00
[Train][90800] Alpha: 80.000, Beta: 0.052, Loss: 10.62, KL: 126.20, MAE: 0.08587, Word Loss: 2.31, Topo Loss: 0.48, Assm Loss: 0.58, Pred Loss: 0.01, Word: 97.33, Topo: 99.71, Assm: 97.80, PNorm: 548.93, GNorm: 50.00
[Train][90900] Alpha: 80.000, Beta: 0.052, Loss: 10.78, KL: 127.05, MAE: 0.08800, Word Loss: 2.37, Topo Loss: 0.49, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.23, Topo: 99.69, Assm: 97.88, PNorm: 549.12, GNorm: 50.00
[Train][91000] Alpha: 80.000, Beta: 0.052, Loss: 10.55, KL: 126.85, MAE: 0.08419, Word Loss: 2.26, Topo Loss: 0.51, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.37, Topo: 99.67, Assm: 98.01, PNorm: 549.32, GNorm: 50.00
[Train][91100] Alpha: 80.000, Beta: 0.052, Loss: 10.40, KL: 126.27, MAE: 0.08405, Word Loss: 2.19, Topo Loss: 0.49, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.48, Topo: 99.67, Assm: 97.85, PNorm: 549.52, GNorm: 50.00
[Train][91200] Alpha: 80.000, Beta: 0.052, Loss: 10.40, KL: 125.83, MAE: 0.08623, Word Loss: 2.22, Topo Loss: 0.42, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.32, Topo: 99.73, Assm: 97.96, PNorm: 549.72, GNorm: 50.00
[Train][91300] Alpha: 80.000, Beta: 0.052, Loss: 10.33, KL: 125.32, MAE: 0.09247, Word Loss: 2.05, Topo Loss: 0.44, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.64, Topo: 99.73, Assm: 97.85, PNorm: 549.94, GNorm: 50.00
[Train][91400] Alpha: 80.000, Beta: 0.052, Loss: 10.44, KL: 124.87, MAE: 0.08745, Word Loss: 2.17, Topo Loss: 0.55, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.41, Topo: 99.67, Assm: 97.89, PNorm: 550.16, GNorm: 50.00
[Train][91500] Alpha: 80.000, Beta: 0.052, Loss: 10.57, KL: 126.87, MAE: 0.08697, Word Loss: 2.21, Topo Loss: 0.52, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.54, Topo: 99.70, Assm: 97.85, PNorm: 550.36, GNorm: 50.00
[Train][91600] Alpha: 80.000, Beta: 0.052, Loss: 10.61, KL: 125.24, MAE: 0.08701, Word Loss: 2.27, Topo Loss: 0.58, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.43, Topo: 99.64, Assm: 97.95, PNorm: 550.56, GNorm: 50.00
[Train][91700] Alpha: 80.000, Beta: 0.052, Loss: 10.51, KL: 125.53, MAE: 0.08345, Word Loss: 2.26, Topo Loss: 0.53, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.41, Topo: 99.67, Assm: 97.96, PNorm: 550.79, GNorm: 50.00
[Train][91800] Alpha: 80.000, Beta: 0.052, Loss: 10.56, KL: 126.52, MAE: 0.08260, Word Loss: 2.25, Topo Loss: 0.57, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.36, Topo: 99.66, Assm: 97.88, PNorm: 551.01, GNorm: 49.43
[Train][91900] Alpha: 80.000, Beta: 0.052, Loss: 10.74, KL: 126.60, MAE: 0.08352, Word Loss: 2.45, Topo Loss: 0.52, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.19, Topo: 99.69, Assm: 97.79, PNorm: 551.35, GNorm: 50.00
[Train][92000] Alpha: 80.000, Beta: 0.052, Loss: 10.76, KL: 125.94, MAE: 0.08659, Word Loss: 2.42, Topo Loss: 0.52, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.12, Topo: 99.68, Assm: 97.71, PNorm: 551.58, GNorm: 50.00
[Train][92100] Alpha: 85.000, Beta: 0.054, Loss: 10.79, KL: 124.66, MAE: 0.08682, Word Loss: 2.31, Topo Loss: 0.45, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.21, Topo: 99.70, Assm: 97.74, PNorm: 551.79, GNorm: 50.00
[Train][92200] Alpha: 85.000, Beta: 0.054, Loss: 10.97, KL: 125.19, MAE: 0.09750, Word Loss: 2.19, Topo Loss: 0.52, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.40, Topo: 99.69, Assm: 97.77, PNorm: 551.94, GNorm: 50.00
[Train][92300] Alpha: 85.000, Beta: 0.054, Loss: 10.82, KL: 125.36, MAE: 0.08210, Word Loss: 2.38, Topo Loss: 0.49, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.30, Topo: 99.71, Assm: 98.02, PNorm: 552.16, GNorm: 50.00
[Train][92400] Alpha: 85.000, Beta: 0.054, Loss: 10.95, KL: 124.28, MAE: 0.08335, Word Loss: 2.45, Topo Loss: 0.52, Assm Loss: 0.58, Pred Loss: 0.01, Word: 97.18, Topo: 99.71, Assm: 97.73, PNorm: 552.36, GNorm: 50.00
[Train][92500] Alpha: 85.000, Beta: 0.054, Loss: 10.92, KL: 125.95, MAE: 0.08740, Word Loss: 2.34, Topo Loss: 0.48, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.20, Topo: 99.69, Assm: 97.98, PNorm: 552.55, GNorm: 47.72
[Train][92600] Alpha: 85.000, Beta: 0.054, Loss: 10.85, KL: 126.08, MAE: 0.08399, Word Loss: 2.31, Topo Loss: 0.49, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.32, Topo: 99.68, Assm: 97.81, PNorm: 552.76, GNorm: 50.00
[Train][92700] Alpha: 85.000, Beta: 0.054, Loss: 10.95, KL: 125.93, MAE: 0.08210, Word Loss: 2.41, Topo Loss: 0.50, Assm Loss: 0.59, Pred Loss: 0.01, Word: 97.25, Topo: 99.69, Assm: 97.79, PNorm: 552.98, GNorm: 48.26
[Train][92800] Alpha: 85.000, Beta: 0.054, Loss: 10.95, KL: 125.90, MAE: 0.08398, Word Loss: 2.44, Topo Loss: 0.49, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.07, Topo: 99.70, Assm: 97.90, PNorm: 553.16, GNorm: 50.00
[Train][92900] Alpha: 85.000, Beta: 0.054, Loss: 10.84, KL: 125.82, MAE: 0.08343, Word Loss: 2.38, Topo Loss: 0.48, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.21, Topo: 99.70, Assm: 97.79, PNorm: 553.37, GNorm: 50.00
[Train][93000] Alpha: 85.000, Beta: 0.054, Loss: 10.74, KL: 125.23, MAE: 0.08488, Word Loss: 2.26, Topo Loss: 0.47, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.37, Topo: 99.70, Assm: 97.74, PNorm: 553.57, GNorm: 50.00
[Train][93100] Alpha: 85.000, Beta: 0.054, Loss: 10.78, KL: 123.95, MAE: 0.08328, Word Loss: 2.36, Topo Loss: 0.50, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.30, Topo: 99.69, Assm: 97.88, PNorm: 553.79, GNorm: 50.00
[Train][93200] Alpha: 85.000, Beta: 0.054, Loss: 10.89, KL: 125.29, MAE: 0.08715, Word Loss: 2.40, Topo Loss: 0.45, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.19, Topo: 99.71, Assm: 97.77, PNorm: 553.96, GNorm: 50.00
[Train][93300] Alpha: 85.000, Beta: 0.054, Loss: 10.88, KL: 124.59, MAE: 0.08797, Word Loss: 2.35, Topo Loss: 0.48, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.31, Topo: 99.71, Assm: 97.57, PNorm: 554.16, GNorm: 50.00
[Train][93400] Alpha: 85.000, Beta: 0.054, Loss: 11.04, KL: 125.42, MAE: 0.08750, Word Loss: 2.37, Topo Loss: 0.59, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.23, Topo: 99.64, Assm: 97.83, PNorm: 554.37, GNorm: 50.00
[Train][93500] Alpha: 85.000, Beta: 0.054, Loss: 11.29, KL: 125.56, MAE: 0.09081, Word Loss: 2.42, Topo Loss: 0.58, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.20, Topo: 99.68, Assm: 97.91, PNorm: 554.54, GNorm: 50.00
[Train][93600] Alpha: 85.000, Beta: 0.054, Loss: 10.86, KL: 123.50, MAE: 0.09108, Word Loss: 2.35, Topo Loss: 0.49, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.21, Topo: 99.70, Assm: 97.92, PNorm: 554.72, GNorm: 50.00
[Train][93700] Alpha: 85.000, Beta: 0.054, Loss: 10.75, KL: 123.93, MAE: 0.08383, Word Loss: 2.32, Topo Loss: 0.54, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.30, Topo: 99.68, Assm: 97.82, PNorm: 554.92, GNorm: 50.00
[Train][93800] Alpha: 85.000, Beta: 0.054, Loss: 10.75, KL: 124.76, MAE: 0.08590, Word Loss: 2.32, Topo Loss: 0.41, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.28, Topo: 99.73, Assm: 97.82, PNorm: 555.13, GNorm: 50.00
[Validation][881] Alpha: 85.000, Beta: 0.054, Loss: 10.96, KL: 62.58, MAE: 0.08695, Word Loss: 4.63, Topo Loss: 1.36, Assm Loss: 0.71, Pred Loss: 0.01, Word: 93.08, Topo: 98.89, Assm: 95.38
[Train][93900] Alpha: 85.000, Beta: 0.054, Loss: 10.68, KL: 124.52, MAE: 0.08837, Word Loss: 2.15, Topo Loss: 0.51, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.46, Topo: 99.69, Assm: 97.93, PNorm: 555.31, GNorm: 50.00
[Train][94000] Alpha: 85.000, Beta: 0.054, Loss: 10.34, KL: 122.51, MAE: 0.08317, Word Loss: 2.07, Topo Loss: 0.47, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.57, Topo: 99.70, Assm: 98.00, PNorm: 555.52, GNorm: 50.00
[Train][94100] Alpha: 90.000, Beta: 0.056, Loss: 11.06, KL: 123.19, MAE: 0.08314, Word Loss: 2.42, Topo Loss: 0.49, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.20, Topo: 99.69, Assm: 97.98, PNorm: 555.69, GNorm: 48.67
[Train][94200] Alpha: 90.000, Beta: 0.056, Loss: 10.95, KL: 122.00, MAE: 0.08659, Word Loss: 2.31, Topo Loss: 0.48, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.30, Topo: 99.68, Assm: 97.67, PNorm: 555.92, GNorm: 34.82
[Train][94300] Alpha: 90.000, Beta: 0.056, Loss: 10.99, KL: 122.58, MAE: 0.08906, Word Loss: 2.21, Topo Loss: 0.52, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.57, Topo: 99.68, Assm: 97.72, PNorm: 556.10, GNorm: 50.00
[Train][94400] Alpha: 90.000, Beta: 0.056, Loss: 10.81, KL: 121.73, MAE: 0.08797, Word Loss: 2.22, Topo Loss: 0.46, Assm Loss: 0.51, Pred Loss: 0.01, Word: 97.40, Topo: 99.71, Assm: 97.99, PNorm: 556.24, GNorm: 50.00
[Train][94500] Alpha: 90.000, Beta: 0.056, Loss: 10.88, KL: 122.91, MAE: 0.08198, Word Loss: 2.35, Topo Loss: 0.44, Assm Loss: 0.49, Pred Loss: 0.01, Word: 97.33, Topo: 99.74, Assm: 98.02, PNorm: 556.44, GNorm: 50.00
[Train][94600] Alpha: 90.000, Beta: 0.056, Loss: 10.98, KL: 122.26, MAE: 0.08478, Word Loss: 2.28, Topo Loss: 0.51, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.40, Topo: 99.70, Assm: 97.62, PNorm: 556.65, GNorm: 48.45
[Train][94700] Alpha: 90.000, Beta: 0.056, Loss: 11.06, KL: 122.55, MAE: 0.07810, Word Loss: 2.42, Topo Loss: 0.58, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.18, Topo: 99.65, Assm: 97.80, PNorm: 556.88, GNorm: 50.00
[Train][94800] Alpha: 90.000, Beta: 0.056, Loss: 11.13, KL: 123.38, MAE: 0.08738, Word Loss: 2.35, Topo Loss: 0.53, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.26, Topo: 99.68, Assm: 97.84, PNorm: 557.08, GNorm: 50.00
[Train][94900] Alpha: 90.000, Beta: 0.056, Loss: 10.97, KL: 123.22, MAE: 0.08641, Word Loss: 2.30, Topo Loss: 0.48, Assm Loss: 0.47, Pred Loss: 0.01, Word: 97.34, Topo: 99.73, Assm: 98.17, PNorm: 557.26, GNorm: 50.00
[Train][95000] Alpha: 90.000, Beta: 0.056, Loss: 11.12, KL: 123.22, MAE: 0.08486, Word Loss: 2.42, Topo Loss: 0.50, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.20, Topo: 99.68, Assm: 97.76, PNorm: 557.47, GNorm: 50.00
[Train][95100] Alpha: 90.000, Beta: 0.056, Loss: 11.09, KL: 123.40, MAE: 0.08447, Word Loss: 2.36, Topo Loss: 0.52, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.24, Topo: 99.65, Assm: 97.84, PNorm: 557.66, GNorm: 50.00
[Train][95200] Alpha: 90.000, Beta: 0.056, Loss: 11.14, KL: 122.50, MAE: 0.08827, Word Loss: 2.33, Topo Loss: 0.52, Assm Loss: 0.58, Pred Loss: 0.01, Word: 97.32, Topo: 99.68, Assm: 97.75, PNorm: 557.87, GNorm: 50.00
[Train][95300] Alpha: 90.000, Beta: 0.056, Loss: 11.23, KL: 123.54, MAE: 0.08707, Word Loss: 2.47, Topo Loss: 0.46, Assm Loss: 0.56, Pred Loss: 0.01, Word: 97.10, Topo: 99.70, Assm: 97.77, PNorm: 558.07, GNorm: 50.00
[Train][95400] Alpha: 90.000, Beta: 0.056, Loss: 11.31, KL: 124.17, MAE: 0.08609, Word Loss: 2.44, Topo Loss: 0.56, Assm Loss: 0.58, Pred Loss: 0.01, Word: 97.30, Topo: 99.66, Assm: 98.00, PNorm: 558.27, GNorm: 50.00
[Train][95500] Alpha: 90.000, Beta: 0.056, Loss: 11.13, KL: 123.22, MAE: 0.08221, Word Loss: 2.44, Topo Loss: 0.49, Assm Loss: 0.60, Pred Loss: 0.01, Word: 97.24, Topo: 99.70, Assm: 97.57, PNorm: 558.49, GNorm: 43.23
[Train][95600] Alpha: 90.000, Beta: 0.056, Loss: 11.11, KL: 123.41, MAE: 0.08343, Word Loss: 2.45, Topo Loss: 0.54, Assm Loss: 0.49, Pred Loss: 0.01, Word: 97.14, Topo: 99.66, Assm: 97.95, PNorm: 558.68, GNorm: 50.00
[Train][95700] Alpha: 90.000, Beta: 0.056, Loss: 11.20, KL: 123.09, MAE: 0.07958, Word Loss: 2.54, Topo Loss: 0.54, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.05, Topo: 99.67, Assm: 97.89, PNorm: 558.85, GNorm: 50.00
[Train][95800] Alpha: 90.000, Beta: 0.056, Loss: 11.30, KL: 123.43, MAE: 0.08253, Word Loss: 2.45, Topo Loss: 0.58, Assm Loss: 0.61, Pred Loss: 0.01, Word: 97.05, Topo: 99.65, Assm: 97.56, PNorm: 559.07, GNorm: 50.00
[Train][95900] Alpha: 90.000, Beta: 0.056, Loss: 11.17, KL: 123.05, MAE: 0.08513, Word Loss: 2.42, Topo Loss: 0.51, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.33, Topo: 99.67, Assm: 97.84, PNorm: 559.30, GNorm: 50.00
[Train][96000] Alpha: 90.000, Beta: 0.056, Loss: 11.03, KL: 123.07, MAE: 0.08269, Word Loss: 2.35, Topo Loss: 0.54, Assm Loss: 0.52, Pred Loss: 0.01, Word: 97.31, Topo: 99.65, Assm: 97.73, PNorm: 559.49, GNorm: 47.80
[Train][96100] Alpha: 95.000, Beta: 0.058, Loss: 11.46, KL: 122.62, MAE: 0.08441, Word Loss: 2.46, Topo Loss: 0.55, Assm Loss: 0.55, Pred Loss: 0.01, Word: 97.16, Topo: 99.66, Assm: 97.69, PNorm: 559.69, GNorm: 48.47
[Train][96200] Alpha: 95.000, Beta: 0.058, Loss: 11.57, KL: 121.81, MAE: 0.08498, Word Loss: 2.50, Topo Loss: 0.61, Assm Loss: 0.60, Pred Loss: 0.01, Word: 97.04, Topo: 99.63, Assm: 97.67, PNorm: 559.89, GNorm: 50.00
[Train][96300] Alpha: 95.000, Beta: 0.058, Loss: 11.53, KL: 122.16, MAE: 0.07872, Word Loss: 2.61, Topo Loss: 0.51, Assm Loss: 0.62, Pred Loss: 0.01, Word: 96.99, Topo: 99.69, Assm: 97.52, PNorm: 560.12, GNorm: 50.00
[Train][96400] Alpha: 95.000, Beta: 0.058, Loss: 11.56, KL: 122.32, MAE: 0.08558, Word Loss: 2.57, Topo Loss: 0.47, Assm Loss: 0.57, Pred Loss: 0.01, Word: 97.12, Topo: 99.70, Assm: 97.75, PNorm: 560.30, GNorm: 50.00
[Train][96500] Alpha: 95.000, Beta: 0.058, Loss: 11.50, KL: 122.76, MAE: 0.08169, Word Loss: 2.63, Topo Loss: 0.48, Assm Loss: 0.50, Pred Loss: 0.01, Word: 97.00, Topo: 99.71, Assm: 97.98, PNorm: 560.50, GNorm: 50.00
[Train][96600] Alpha: 95.000, Beta: 0.058, Loss: 11.72, KL: 122.79, MAE: 0.08134, Word Loss: 2.71, Topo Loss: 0.57, Assm Loss: 0.55, Pred Loss: 0.01, Word: 96.93, Topo: 99.62, Assm: 97.67, PNorm: 560.72, GNorm: 49.32
[Train][96700] Alpha: 95.000, Beta: 0.058, Loss: 11.55, KL: 121.77, MAE: 0.08605, Word Loss: 2.60, Topo Loss: 0.54, Assm Loss: 0.54, Pred Loss: 0.01, Word: 97.03, Topo: 99.66, Assm: 97.65, PNorm: 560.89, GNorm: 50.00
[Train][96800] Alpha: 95.000, Beta: 0.058, Loss: 11.25, KL: 122.43, MAE: 0.08497, Word Loss: 2.31, Topo Loss: 0.51, Assm Loss: 0.53, Pred Loss: 0.01, Word: 97.28, Topo: 99.68, Assm: 97.91, PNorm: 561.07, GNorm: 50.00
